model_id,gene,isoform
201266,DN5650_c0_g1,1
201267,DN5685_c0_g1,1
201268,DN5685_c0_g1,2
201269,DN5634_c0_g1,1
201270,DN5634_c0_g1,2
201271,DN5649_c0_g1,1
201272,DN5649_c0_g1,2
201273,DN5649_c0_g2,1
201274,DN5604_c0_g1,1
201275,DN5604_c1_g1,1
201276,DN5617_c0_g1,1
201277,DN5617_c0_g1,2
201278,DN5618_c0_g1,1
201279,DN5645_c0_g1,1
201280,DN5645_c0_g1,2
201281,DN5679_c0_g1,1
201282,DN5679_c0_g2,1
201283,DN5648_c0_g1,1
201284,DN5648_c0_g1,2
201285,DN5648_c0_g1,3
201286,DN5677_c0_g1,1
201287,DN5677_c0_g1,2
201288,DN5641_c0_g1,1
201289,DN5641_c0_g1,2
201290,DN5641_c0_g1,3
201291,DN5632_c0_g1,1
201292,DN5632_c0_g1,2
201293,DN5632_c0_g1,3
201294,DN5632_c0_g1,4
201295,DN5696_c0_g1,1
201296,DN5696_c0_g1,2
201297,DN5696_c0_g1,3
201298,DN5640_c0_g1,1
201299,DN5640_c0_g2,1
201300,DN5640_c0_g1,2
201301,DN5640_c0_g1,3
201302,DN5624_c0_g1,1
201303,DN5666_c0_g1,1
201304,DN5666_c0_g2,1
201305,DN5660_c0_g1,1
201306,DN5660_c0_g1,2
201307,DN5660_c0_g1,3
201308,DN5660_c0_g1,4
201309,DN5657_c0_g1,1
201310,DN5671_c0_g1,1
201311,DN5671_c0_g2,1
201312,DN5671_c0_g2,2
201313,DN5671_c0_g2,3
201314,DN5619_c0_g1,1
201315,DN5601_c0_g1,1
201316,DN5683_c0_g1,1
201317,DN5683_c0_g1,2
201318,DN5683_c0_g1,3
201319,DN5683_c0_g1,4
201320,DN5682_c0_g1,1
201321,DN5682_c0_g1,2
201322,DN5682_c0_g1,3
201323,DN5682_c0_g1,4
201324,DN5646_c0_g1,1
201325,DN5646_c0_g1,2
201326,DN5646_c0_g1,3
201327,DN5658_c0_g1,1
201328,DN5658_c0_g1,2
201329,DN5658_c0_g1,3
201330,DN5678_c0_g1,1
201331,DN5678_c0_g1,2
201332,DN5642_c0_g1,1
201333,DN5642_c0_g2,1
201334,DN5606_c0_g1,1
201335,DN5606_c0_g1,2
201336,DN5663_c0_g1,1
201337,DN5638_c0_g1,1
201338,DN5638_c0_g2,1
201339,DN5638_c0_g2,2
201340,DN5638_c0_g1,2
201341,DN5638_c0_g1,3
201342,DN5662_c0_g1,1
201343,DN5662_c0_g2,1
201344,DN5681_c0_g1,1
201345,DN5659_c0_g1,1
201346,DN5659_c0_g1,2
201347,DN5659_c0_g1,3
201348,DN5659_c0_g2,1
201349,DN5622_c0_g1,1
201350,DN5622_c0_g1,2
201351,DN5622_c0_g1,3
201352,DN5652_c0_g1,1
201353,DN5652_c0_g1,2
201354,DN5652_c0_g1,3
201355,DN5652_c0_g1,4
201356,DN5698_c0_g1,1
201357,DN5698_c0_g1,2
201358,DN5698_c0_g1,3
201359,DN5698_c0_g1,4
201360,DN5637_c0_g1,1
201361,DN5637_c0_g2,1
201362,DN5637_c0_g1,2
201363,DN5687_c0_g1,1
201364,DN5687_c0_g2,1
201365,DN5687_c0_g2,2
201366,DN5616_c0_g1,1
201367,DN5616_c0_g1,2
201368,DN5616_c0_g1,3
201369,DN5639_c0_g1,1
201370,DN5639_c0_g1,2
201371,DN5684_c0_g1,1
201372,DN5684_c0_g1,2
201373,DN5684_c0_g2,1
201374,DN5684_c0_g3,1
201375,DN5684_c0_g4,1
201376,DN5684_c1_g1,1
201377,DN5674_c0_g1,1
201378,DN5667_c0_g1,1
201379,DN5667_c0_g1,2
201380,DN5699_c0_g1,1
201381,DN5605_c0_g1,1
201382,DN5605_c0_g1,2
201383,DN5635_c0_g1,1
201384,DN5635_c1_g1,1
201385,DN5635_c1_g2,1
201386,DN5635_c1_g2,2
201387,DN5686_c0_g1,1
201388,DN5686_c0_g1,2
201389,DN5686_c0_g1,3
201390,DN5686_c0_g1,4
201391,DN5611_c0_g1,1
201392,DN5623_c0_g1,1
201393,DN5623_c0_g1,2
201394,DN5623_c0_g2,1
201395,DN5689_c0_g1,1
201396,DN5689_c0_g2,1
201397,DN5629_c0_g1,1
201398,DN5629_c0_g1,2
201399,DN5629_c0_g1,3
201400,DN5629_c1_g1,1
201401,DN5631_c0_g1,1
201402,DN5631_c0_g1,2
201403,DN5631_c0_g1,3
201404,DN5631_c0_g1,4
201405,DN5631_c0_g1,5
201406,DN5631_c0_g1,6
201407,DN5626_c0_g1,1
201408,DN5675_c0_g1,1
201409,DN5675_c0_g1,2
201410,DN5675_c0_g1,3
201411,DN5675_c0_g1,4
201412,DN5675_c0_g1,5
201413,DN5694_c0_g1,1
201414,DN5694_c0_g1,2
201415,DN5694_c0_g2,1
201416,DN5694_c1_g1,1
201417,DN5602_c0_g1,1
201418,DN5602_c0_g1,2
201419,DN5602_c0_g1,3
201420,DN5602_c0_g1,4
201421,DN5615_c0_g1,1
201422,DN5609_c0_g1,1
201423,DN12406_c0_g1,1
201424,DN12463_c0_g1,1
201425,DN12483_c0_g1,1
201426,DN12481_c0_g1,1
201427,DN12498_c0_g1,1
201428,DN12464_c0_g1,1
201429,DN12423_c0_g1,1
201430,DN12421_c0_g1,1
201431,DN12412_c0_g1,1
201432,DN12449_c0_g1,1
201433,DN12484_c0_g1,1
201434,DN12443_c0_g1,1
201435,DN12440_c0_g1,1
201436,DN12496_c0_g1,1
201437,DN12425_c0_g1,1
201438,DN12420_c0_g1,1
201439,DN12422_c0_g1,1
201440,DN12427_c0_g1,1
201441,DN12417_c0_g1,1
201442,DN12455_c0_g1,1
201443,DN12472_c0_g1,1
201444,DN12418_c0_g1,1
201445,DN12403_c0_g1,1
201446,DN12465_c0_g1,1
201447,DN12482_c0_g1,1
201448,DN12458_c0_g1,1
201449,DN12473_c0_g1,1
201450,DN12479_c0_g1,1
201451,DN12457_c0_g1,1
201452,DN12400_c0_g1,1
201453,DN12475_c0_g1,1
201454,DN12441_c0_g1,1
201455,DN12477_c0_g1,1
201456,DN12430_c0_g1,1
201457,DN12428_c0_g1,1
201458,DN12426_c0_g1,1
201459,DN12478_c0_g1,1
201460,DN12486_c0_g1,1
201461,DN12456_c0_g1,1
201462,DN12442_c0_g1,1
201463,DN12404_c0_g1,1
201464,DN12438_c0_g1,1
201465,DN12447_c0_g1,1
201466,DN12454_c0_g1,1
201467,DN12414_c0_g1,1
201468,DN12499_c0_g1,1
201469,DN12408_c0_g1,1
201470,DN12450_c0_g1,1
201471,DN12487_c0_g1,1
201472,DN12485_c0_g1,1
201473,DN12451_c0_g1,1
201474,DN12429_c0_g1,1
201475,DN12402_c0_g1,1
201476,DN12439_c0_g1,1
201477,DN12434_c0_g1,1
201478,DN12491_c0_g1,1
201479,DN12459_c0_g1,1
201480,DN12466_c0_g1,1
201481,DN12452_c0_g1,1
201482,DN12453_c0_g1,1
201483,DN12431_c0_g1,1
201484,DN12489_c0_g1,1
201485,DN12474_c0_g1,1
201486,DN12437_c0_g1,1
201487,DN12448_c0_g1,1
201488,DN12445_c0_g1,1
201489,DN12401_c0_g1,1
201490,DN12436_c0_g1,1
201491,DN12460_c0_g1,1
201492,DN12411_c0_g1,1
201493,DN12493_c0_g1,1
201494,DN12490_c0_g1,1
201495,DN12476_c0_g1,1
201496,DN12461_c0_g1,1
201497,DN12492_c0_g1,1
201498,DN12467_c0_g1,1
201499,DN12419_c0_g1,1
201500,DN12424_c0_g1,1
201501,DN12462_c0_g1,1
201502,DN12495_c0_g1,1
201503,DN12468_c0_g1,1
201504,DN12444_c0_g1,1
201505,DN12415_c0_g1,1
201506,DN12416_c0_g1,1
201507,DN12405_c0_g1,1
201508,DN12435_c0_g1,1
201509,DN12469_c0_g1,1
201510,DN12480_c0_g1,1
201511,DN12409_c0_g1,1
201512,DN12488_c0_g1,1
201513,DN12413_c0_g1,1
201514,DN12497_c0_g1,1
201515,DN12407_c0_g1,1
201516,DN12433_c0_g1,1
201517,DN12494_c0_g1,1
201518,DN12470_c0_g1,1
201519,DN12410_c0_g1,1
201520,DN12432_c0_g1,1
201521,DN12446_c0_g1,1
201522,DN4725_c0_g1,1
201523,DN4725_c0_g2,1
201524,DN4795_c0_g1,1
201525,DN4747_c0_g1,1
201526,DN4747_c0_g1,2
201527,DN4709_c0_g1,1
201528,DN4706_c1_g1,1
201529,DN4715_c0_g1,1
201530,DN4715_c0_g1,2
201531,DN4722_c0_g1,1
201532,DN4722_c0_g2,1
201533,DN4722_c0_g1,2
201534,DN4775_c0_g1,1
201535,DN4775_c0_g1,2
201536,DN4791_c0_g1,1
201537,DN4791_c0_g2,1
201538,DN4746_c0_g1,1
201539,DN4703_c0_g1,1
201540,DN4760_c0_g1,1
201541,DN4760_c0_g1,2
201542,DN4749_c0_g1,1
201543,DN4749_c0_g2,1
201544,DN4773_c0_g1,1
201545,DN4773_c0_g2,1
201546,DN4773_c0_g2,2
201547,DN4718_c0_g1,1
201548,DN4718_c0_g1,2
201549,DN4718_c0_g2,1
201550,DN4751_c0_g1,1
201551,DN4751_c0_g1,2
201552,DN4726_c0_g1,1
201553,DN4727_c0_g1,1
201554,DN4778_c0_g1,1
201555,DN4766_c0_g1,1
201556,DN4766_c0_g1,2
201557,DN4776_c0_g1,1
201558,DN4764_c0_g1,1
201559,DN4764_c0_g1,2
201560,DN4721_c0_g1,1
201561,DN4721_c0_g2,1
201562,DN4758_c0_g1,1
201563,DN4758_c0_g1,2
201564,DN4785_c0_g1,1
201565,DN4785_c0_g1,2
201566,DN4796_c0_g1,1
201567,DN4796_c0_g1,2
201568,DN4796_c0_g2,1
201569,DN4781_c0_g1,1
201570,DN4781_c0_g1,2
201571,DN4788_c0_g1,1
201572,DN4788_c0_g1,2
201573,DN4759_c0_g1,1
201574,DN4759_c0_g2,1
201575,DN4743_c0_g1,1
201576,DN4789_c0_g1,1
201577,DN4707_c0_g1,1
201578,DN4707_c0_g1,2
201579,DN4707_c0_g1,3
201580,DN4748_c0_g1,1
201581,DN4748_c0_g1,2
201582,DN4794_c0_g1,1
201583,DN4794_c0_g1,2
201584,DN4799_c0_g1,1
201585,DN4772_c0_g1,1
201586,DN4786_c0_g1,1
201587,DN4787_c0_g1,1
201588,DN4787_c0_g1,2
201589,DN4787_c0_g1,3
201590,DN4720_c0_g1,1
201591,DN4720_c0_g1,2
201592,DN4720_c0_g1,3
201593,DN4700_c0_g1,1
201594,DN4729_c0_g1,1
201595,DN4755_c0_g1,1
201596,DN4755_c0_g2,1
201597,DN4755_c0_g3,1
201598,DN4780_c0_g1,1
201599,DN4780_c0_g2,1
201600,DN4734_c0_g1,1
201601,DN4734_c0_g1,2
201602,DN4734_c0_g1,3
201603,DN4765_c0_g1,1
201604,DN4714_c0_g1,1
201605,DN4714_c0_g1,2
201606,DN4768_c0_g1,1
201607,DN4730_c0_g1,1
201608,DN4730_c0_g2,1
201609,DN4730_c0_g2,2
201610,DN4782_c0_g1,1
201611,DN4769_c0_g1,1
201612,DN4713_c0_g1,1
201613,DN4713_c0_g1,2
201614,DN4723_c0_g1,1
201615,DN4723_c0_g1,2
201616,DN4723_c0_g1,3
201617,DN4735_c0_g1,1
201618,DN4728_c0_g1,1
201619,DN4728_c0_g1,2
201620,DN4754_c0_g1,1
201621,DN4754_c0_g1,2
201622,DN4739_c0_g1,1
201623,DN4739_c0_g1,2
201624,DN4742_c0_g1,1
201625,DN4742_c0_g2,1
201626,DN4742_c0_g2,2
201627,DN4744_c0_g1,1
201628,DN4744_c0_g2,1
201629,DN4719_c0_g1,1
201630,DN4719_c0_g1,2
201631,DN4757_c0_g1,1
201632,DN4779_c0_g1,1
201633,DN4777_c0_g1,1
201634,DN4777_c0_g1,2
201635,DN4770_c0_g1,1
201636,DN4701_c0_g1,1
201637,DN4716_c0_g1,1
201638,DN4716_c0_g1,2
201639,DN4716_c0_g2,1
201640,DN4705_c0_g1,1
201641,DN4705_c0_g1,2
201642,DN4745_c0_g1,1
201643,DN4711_c0_g1,1
201644,DN4711_c0_g1,2
201645,DN4704_c0_g1,1
201646,DN4704_c0_g1,2
201647,DN4737_c0_g1,1
201648,DN4737_c0_g1,2
201649,DN4737_c0_g1,3
201650,DN4733_c0_g1,1
201651,DN4733_c0_g1,2
201652,DN4790_c0_g1,1
201653,DN4793_c0_g1,1
201654,DN4793_c0_g1,2
201655,DN4736_c0_g1,1
201656,DN4736_c0_g2,1
201657,DN4732_c0_g1,1
201658,DN4756_c0_g1,1
201659,DN4756_c0_g1,2
201660,DN4738_c0_g1,1
201661,DN4708_c0_g1,1
201662,DN4708_c0_g1,2
201663,DN4797_c0_g1,1
201664,DN4797_c0_g1,2
201665,DN4752_c0_g1,1
201666,DN4752_c0_g1,2
201667,DN4784_c0_g1,1
201668,DN4784_c0_g1,2
201669,DN4702_c0_g1,1
201670,DN4702_c0_g1,2
201671,DN4712_c0_g1,1
201672,DN4712_c0_g1,2
201673,DN4741_c0_g1,1
201674,DN4741_c0_g2,1
201675,DN4741_c0_g1,2
201676,DN4731_c0_g1,1
201677,DN4731_c0_g2,1
201678,DN4731_c0_g2,2
201679,DN4771_c0_g1,1
201680,DN4771_c0_g1,2
201681,DN4771_c0_g2,1
201682,DN4792_c0_g1,1
201683,DN4792_c0_g1,2
201684,DN4792_c0_g1,3
201685,DN4740_c0_g1,1
201686,DN4740_c0_g1,2
201687,DN4783_c0_g1,1
201688,DN4783_c0_g1,2
201689,DN4763_c0_g1,1
201690,DN4763_c0_g1,2
201691,DN4717_c0_g1,1
201692,DN4717_c0_g1,2
201693,DN4710_c0_g1,1
201694,DN4710_c0_g2,1
201695,DN4710_c0_g1,2
201696,DN4774_c0_g1,1
201697,DN4753_c0_g1,1
201698,DN4753_c0_g2,1
201699,DN4767_c0_g1,1
201700,DN4767_c0_g2,1
201701,DN4750_c0_g1,1
201702,DN19766_c0_g1,1
201703,DN19703_c0_g1,1
201704,DN19760_c0_g1,1
201705,DN19793_c0_g1,1
201706,DN19706_c0_g1,1
201707,DN19768_c0_g1,1
201708,DN19752_c0_g1,1
201709,DN19732_c0_g1,1
201710,DN19761_c0_g1,1
201711,DN19729_c0_g1,1
201712,DN19778_c0_g1,1
201713,DN19718_c0_g1,1
201714,DN19741_c0_g1,1
201715,DN19756_c0_g1,1
201716,DN19728_c0_g1,1
201717,DN19742_c0_g1,1
201718,DN19788_c0_g1,1
201719,DN19796_c0_g1,1
201720,DN19773_c0_g1,1
201721,DN19740_c0_g1,1
201722,DN19795_c0_g1,1
201723,DN19799_c0_g1,1
201724,DN19767_c0_g1,1
201725,DN19711_c0_g1,1
201726,DN19748_c0_g1,1
201727,DN19744_c0_g1,1
201728,DN19759_c0_g1,1
201729,DN19707_c0_g1,1
201730,DN19737_c0_g1,1
201731,DN19719_c0_g1,1
201732,DN19730_c0_g1,1
201733,DN19779_c0_g1,1
201734,DN19772_c0_g1,1
201735,DN19789_c0_g1,1
201736,DN19722_c0_g1,1
201737,DN19739_c0_g1,1
201738,DN19784_c0_g1,1
201739,DN19712_c0_g1,1
201740,DN19775_c0_g1,1
201741,DN19709_c0_g1,1
201742,DN19749_c0_g1,1
201743,DN19738_c0_g1,1
201744,DN19708_c0_g1,1
201745,DN19733_c0_g1,1
201746,DN19746_c0_g1,1
201747,DN19734_c0_g1,1
201748,DN19745_c0_g1,1
201749,DN19790_c0_g1,1
201750,DN19713_c0_g1,1
201751,DN19791_c0_g1,1
201752,DN19750_c0_g1,1
201753,DN19774_c0_g1,1
201754,DN19735_c0_g1,1
201755,DN19780_c0_g1,1
201756,DN19758_c0_g1,1
201757,DN19757_c0_g1,1
201758,DN19776_c0_g1,1
201759,DN19720_c0_g1,1
201760,DN19782_c0_g1,1
201761,DN19701_c0_g1,1
201762,DN19726_c0_g1,1
201763,DN19794_c0_g1,1
201764,DN19723_c0_g1,1
201765,DN19700_c0_g1,1
201766,DN19710_c0_g1,1
201767,DN19764_c0_g1,1
201768,DN19715_c0_g1,1
201769,DN19714_c0_g1,1
201770,DN19770_c0_g1,1
201771,DN19769_c0_g1,1
201772,DN19736_c0_g1,1
201773,DN19787_c0_g1,1
201774,DN19781_c0_g1,1
201775,DN19704_c0_g1,1
201776,DN19792_c0_g1,1
201777,DN19777_c0_g1,1
201778,DN19727_c0_g1,1
201779,DN19785_c0_g1,1
201780,DN19754_c0_g1,1
201781,DN19702_c0_g1,1
201782,DN19765_c0_g1,1
201783,DN19755_c0_g1,1
201784,DN19725_c0_g1,1
201785,DN19762_c0_g1,1
201786,DN19751_c0_g1,1
201787,DN19716_c0_g1,1
201788,DN19721_c0_g1,1
201789,DN19786_c0_g1,1
201790,DN19731_c0_g1,1
201791,DN19771_c0_g1,1
201792,DN19797_c0_g1,1
201793,DN19783_c0_g1,1
201794,DN19705_c0_g1,1
201795,DN19717_c0_g1,1
201796,DN19763_c0_g1,1
201797,DN19743_c0_g1,1
201798,DN19747_c0_g1,1
201799,DN19798_c0_g1,1
201800,DN59_c0_g1,1
201801,DN9_c0_g1,1
201802,DN9_c0_g2,1
201803,DN47_c0_g1,1
201804,DN65_c0_g1,1
201805,DN57_c0_g1,1
201806,DN25_c0_g1,1
201807,DN44_c0_g1,1
201808,DN44_c0_g2,1
201809,DN16_c0_g1,1
201810,DN34_c0_g1,1
201811,DN4_c0_g1,1
201812,DN14_c0_g1,1
201813,DN14_c0_g1,2
201814,DN32_c0_g1,1
201815,DN32_c0_g1,2
201816,DN66_c0_g1,1
201817,DN66_c0_g1,2
201818,DN6_c0_g1,1
201819,DN89_c0_g1,1
201820,DN49_c0_g1,1
201821,DN56_c0_g1,1
201822,DN56_c0_g1,2
201823,DN92_c0_g1,1
201824,DN92_c0_g1,2
201825,DN27_c0_g1,1
201826,DN77_c0_g1,1
201827,DN58_c0_g1,1
201828,DN37_c0_g1,1
201829,DN85_c0_g1,1
201830,DN41_c0_g1,1
201831,DN30_c0_g1,1
201832,DN82_c0_g1,1
201833,DN88_c0_g1,1
201834,DN38_c0_g1,1
201835,DN10_c0_g1,1
201836,DN10_c0_g1,2
201837,DN35_c0_g1,1
201838,DN48_c0_g1,1
201839,DN48_c0_g1,2
201840,DN68_c0_g1,1
201841,DN61_c0_g1,1
201842,DN20_c0_g1,1
201843,DN20_c0_g2,1
201844,DN67_c0_g1,1
201845,DN12_c0_g1,1
201846,DN45_c0_g1,1
201847,DN45_c0_g2,1
201848,DN31_c0_g1,1
201849,DN31_c0_g1,2
201850,DN24_c0_g1,1
201851,DN29_c0_g1,1
201852,DN26_c0_g1,1
201853,DN26_c0_g2,1
201854,DN96_c0_g1,1
201855,DN79_c0_g1,1
201856,DN64_c0_g1,1
201857,DN52_c0_g1,1
201858,DN23_c0_g1,1
201859,DN84_c0_g1,1
201860,DN84_c0_g1,2
201861,DN70_c0_g1,1
201862,DN97_c0_g1,1
201863,DN97_c0_g2,1
201864,DN46_c0_g1,1
201865,DN28_c0_g1,1
201866,DN28_c0_g1,2
201867,DN5_c0_g1,1
201868,DN43_c0_g1,1
201869,DN2_c0_g1,1
201870,DN2_c0_g1,2
201871,DN53_c0_g1,1
201872,DN63_c0_g1,1
201873,DN36_c0_g1,1
201874,DN36_c0_g1,2
201875,DN80_c0_g1,1
201876,DN87_c0_g1,1
201877,DN22_c0_g1,1
201878,DN94_c0_g1,1
201879,DN76_c0_g1,1
201880,DN76_c0_g1,2
201881,DN74_c0_g1,1
201882,DN19_c0_g1,1
201883,DN72_c0_g1,1
201884,DN55_c0_g1,1
201885,DN55_c0_g1,2
201886,DN18_c0_g1,1
201887,DN18_c0_g1,2
201888,DN51_c0_g1,1
201889,DN51_c0_g1,2
201890,DN90_c0_g1,1
201891,DN91_c0_g1,1
201892,DN3_c0_g1,1
201893,DN3_c0_g1,2
201894,DN3_c0_g1,3
201895,DN3_c0_g1,4
201896,DN98_c0_g1,1
201897,DN40_c0_g1,1
201898,DN50_c0_g1,1
201899,DN60_c0_g1,1
201900,DN60_c0_g1,2
201901,DN39_c0_g1,1
201902,DN95_c0_g1,1
201903,DN95_c0_g2,1
201904,DN78_c0_g1,1
201905,DN33_c0_g1,1
201906,DN33_c0_g1,2
201907,DN1_c0_g1,1
201908,DN81_c0_g1,1
201909,DN81_c0_g1,2
201910,DN75_c0_g1,1
201911,DN93_c0_g1,1
201912,DN83_c0_g1,1
201913,DN99_c0_g1,1
201914,DN99_c0_g2,1
201915,DN20619_c0_g1,1
201916,DN20671_c0_g1,1
201917,DN20654_c0_g1,1
201918,DN20600_c0_g1,1
201919,DN20623_c0_g1,1
201920,DN20651_c0_g1,1
201921,DN20628_c0_g1,1
201922,DN20650_c0_g1,1
201923,DN20626_c0_g1,1
201924,DN20642_c0_g1,1
201925,DN20666_c0_g1,1
201926,DN20621_c0_g1,1
201927,DN20659_c0_g1,1
201928,DN20658_c0_g1,1
201929,DN20602_c0_g1,1
201930,DN20645_c0_g1,1
201931,DN20641_c0_g1,1
201932,DN20668_c0_g1,1
201933,DN20674_c0_g1,1
201934,DN20624_c0_g1,1
201935,DN20661_c0_g1,1
201936,DN20629_c0_g1,1
201937,DN20657_c0_g1,1
201938,DN20630_c0_g1,1
201939,DN20607_c0_g1,1
201940,DN20643_c0_g1,1
201941,DN20613_c0_g1,1
201942,DN20615_c0_g1,1
201943,DN20635_c0_g1,1
201944,DN20636_c0_g1,1
201945,DN20603_c0_g1,1
201946,DN20632_c0_g1,1
201947,DN20638_c0_g1,1
201948,DN20606_c0_g1,1
201949,DN20652_c0_g1,1
201950,DN20669_c0_g1,1
201951,DN20618_c0_g1,1
201952,DN20620_c0_g1,1
201953,DN20622_c0_g1,1
201954,DN20611_c0_g1,1
201955,DN20655_c0_g1,1
201956,DN20672_c0_g1,1
201957,DN20667_c0_g1,1
201958,DN20639_c0_g1,1
201959,DN20617_c0_g1,1
201960,DN20625_c0_g1,1
201961,DN20649_c0_g1,1
201962,DN20601_c0_g1,1
201963,DN20663_c0_g1,1
201964,DN20660_c0_g1,1
201965,DN20634_c0_g1,1
201966,DN20614_c0_g1,1
201967,DN20646_c0_g1,1
201968,DN20637_c0_g1,1
201969,DN20673_c0_g1,1
201970,DN20653_c0_g1,1
201971,DN20627_c0_g1,1
201972,DN20648_c0_g1,1
201973,DN20640_c0_g1,1
201974,DN20609_c0_g1,1
201975,DN20608_c0_g1,1
201976,DN20610_c0_g1,1
201977,DN20644_c0_g1,1
201978,DN20616_c0_g1,1
201979,DN20605_c0_g1,1
201980,DN20631_c0_g1,1
201981,DN20633_c0_g1,1
201982,DN20665_c0_g1,1
201983,DN20656_c0_g1,1
201984,DN20604_c0_g1,1
201985,DN20670_c0_g1,1
201986,DN20612_c0_g1,1
201987,DN20647_c0_g1,1
201988,DN20664_c0_g1,1
201989,DN3888_c0_g1,1
201990,DN3888_c0_g2,1
201991,DN3864_c0_g1,1
201992,DN3847_c0_g1,1
201993,DN3849_c0_g1,1
201994,DN3840_c0_g1,1
201995,DN3801_c0_g1,1
201996,DN3801_c0_g1,2
201997,DN3891_c0_g1,1
201998,DN3839_c0_g1,1
201999,DN3839_c0_g1,2
202000,DN3890_c0_g1,1
202001,DN3890_c0_g2,1
202002,DN3866_c0_g1,1
202003,DN3818_c0_g1,1
202004,DN3870_c0_g1,1
202005,DN3870_c0_g2,1
202006,DN3808_c0_g1,1
202007,DN3808_c0_g1,2
202008,DN3862_c0_g1,1
202009,DN3826_c0_g1,1
202010,DN3826_c0_g1,2
202011,DN3803_c0_g1,1
202012,DN3806_c0_g1,1
202013,DN3869_c0_g1,1
202014,DN3869_c0_g1,2
202015,DN3867_c0_g1,1
202016,DN3813_c0_g1,1
202017,DN3857_c0_g1,1
202018,DN3825_c0_g1,1
202019,DN3850_c0_g1,1
202020,DN3850_c0_g1,2
202021,DN3833_c0_g1,1
202022,DN3815_c0_g1,1
202023,DN3800_c0_g1,1
202024,DN3892_c0_g1,1
202025,DN3812_c0_g1,1
202026,DN3812_c0_g2,1
202027,DN3863_c0_g1,1
202028,DN3863_c0_g1,2
202029,DN3865_c0_g1,1
202030,DN3865_c0_g1,2
202031,DN3884_c0_g1,1
202032,DN3884_c0_g2,1
202033,DN3822_c0_g1,1
202034,DN3822_c0_g1,2
202035,DN3851_c0_g1,1
202036,DN3856_c0_g1,1
202037,DN3893_c0_g1,1
202038,DN3877_c0_g1,1
202039,DN3848_c0_g1,1
202040,DN3871_c0_g1,1
202041,DN3871_c0_g2,1
202042,DN3810_c0_g1,1
202043,DN3810_c0_g1,2
202044,DN3899_c0_g1,1
202045,DN3896_c0_g1,1
202046,DN3846_c0_g1,1
202047,DN3846_c0_g2,1
202048,DN3823_c0_g1,1
202049,DN3876_c0_g1,1
202050,DN3821_c0_g1,1
202051,DN3895_c0_g1,1
202052,DN3895_c0_g1,2
202053,DN3881_c0_g1,1
202054,DN3881_c0_g1,2
202055,DN3858_c0_g1,1
202056,DN3897_c0_g1,1
202057,DN3897_c0_g2,1
202058,DN3807_c0_g1,1
202059,DN3886_c0_g1,1
202060,DN3843_c0_g1,1
202061,DN3843_c0_g2,1
202062,DN3832_c0_g1,1
202063,DN3832_c0_g1,2
