model_id,gene,isoform
67630,DN12490_c0_g1,1
67631,DN12476_c0_g1,1
67632,DN12461_c0_g1,1
67633,DN12492_c0_g1,1
67634,DN12467_c0_g1,1
67635,DN12419_c0_g1,1
67636,DN12424_c0_g1,1
67637,DN12462_c0_g1,1
67638,DN12495_c0_g1,1
67639,DN12468_c0_g1,1
67640,DN12444_c0_g1,1
67641,DN12415_c0_g1,1
67642,DN12416_c0_g1,1
67643,DN12405_c0_g1,1
67644,DN12435_c0_g1,1
67645,DN12469_c0_g1,1
67646,DN12480_c0_g1,1
67647,DN12409_c0_g1,1
67648,DN12488_c0_g1,1
67649,DN12413_c0_g1,1
67650,DN12407_c0_g1,1
67651,DN12433_c0_g1,1
67652,DN12494_c0_g1,1
67653,DN12470_c0_g1,1
67654,DN12410_c0_g1,1
67655,DN12432_c0_g1,1
67656,DN12446_c0_g1,1
67657,DN4725_c0_g1,1
67658,DN4747_c0_g1,1
67659,DN4747_c0_g1,2
67660,DN4709_c0_g1,1
67661,DN4709_c0_g1,2
67662,DN4709_c0_g1,3
67663,DN4706_c0_g1,1
67664,DN4715_c0_g1,1
67665,DN4715_c0_g2,1
67666,DN4715_c0_g3,1
67667,DN4722_c0_g1,1
67668,DN4722_c0_g2,1
67669,DN4775_c0_g1,1
67670,DN4775_c0_g2,1
67671,DN4791_c0_g1,1
67672,DN4791_c0_g1,2
67673,DN4746_c0_g1,1
67674,DN4703_c0_g1,1
67675,DN4703_c0_g2,1
67676,DN4760_c0_g1,1
67677,DN4760_c0_g1,2
67678,DN4749_c0_g1,1
67679,DN4773_c0_g1,1
67680,DN4718_c0_g1,1
67681,DN4718_c0_g1,2
67682,DN4726_c0_g1,1
67683,DN4727_c0_g1,1
67684,DN4727_c0_g1,2
67685,DN4727_c0_g1,3
67686,DN4724_c0_g1,1
67687,DN4766_c0_g1,1
67688,DN4776_c0_g1,1
67689,DN4776_c0_g1,2
67690,DN4764_c0_g1,1
67691,DN4764_c0_g2,1
67692,DN4762_c0_g1,1
67693,DN4762_c0_g1,2
67694,DN4721_c0_g1,1
67695,DN4721_c0_g1,2
67696,DN4721_c0_g1,3
67697,DN4721_c0_g1,4
67698,DN4758_c0_g1,1
67699,DN4758_c0_g1,2
67700,DN4785_c0_g1,1
67701,DN4781_c0_g1,1
67702,DN4788_c0_g1,1
67703,DN4759_c0_g1,1
67704,DN4759_c0_g1,2
67705,DN4743_c0_g1,1
67706,DN4743_c0_g1,2
67707,DN4743_c0_g1,3
67708,DN4789_c0_g1,1
67709,DN4789_c0_g1,2
67710,DN4761_c0_g1,1
67711,DN4761_c0_g1,2
67712,DN4794_c0_g1,1
67713,DN4772_c0_g1,1
67714,DN4786_c0_g1,1
67715,DN4787_c0_g1,1
67716,DN4720_c0_g1,1
67717,DN4720_c0_g1,2
67718,DN4729_c0_g1,1
67719,DN4729_c0_g1,2
67720,DN4734_c0_g1,1
67721,DN4734_c0_g1,2
67722,DN4734_c0_g1,3
67723,DN4734_c0_g1,4
67724,DN4714_c0_g1,1
67725,DN4768_c0_g1,1
67726,DN4730_c0_g1,1
67727,DN4730_c0_g1,2
67728,DN4798_c0_g1,1
67729,DN4798_c0_g2,1
67730,DN4782_c0_g1,1
67731,DN4713_c0_g1,1
67732,DN4713_c0_g2,1
67733,DN4723_c0_g1,1
67734,DN4723_c0_g1,2
67735,DN4735_c0_g1,1
67736,DN4754_c0_g1,1
67737,DN4739_c0_g1,1
67738,DN4739_c0_g2,1
67739,DN4742_c0_g1,1
67740,DN4742_c1_g1,1
67741,DN4744_c0_g1,1
67742,DN4744_c0_g1,2
67743,DN4744_c0_g2,1
67744,DN4719_c0_g1,1
67745,DN4719_c0_g1,2
67746,DN4757_c0_g1,1
67747,DN4757_c0_g2,1
67748,REASSIGN.645,1
67749,REASSIGN.645,2
67750,DN4777_c0_g1,1
67751,DN4770_c0_g1,1
67752,DN4701_c0_g1,1
67753,DN4716_c0_g1,1
67754,DN4705_c0_g1,1
67755,DN4705_c0_g1,2
67756,DN4705_c0_g1,3
67757,DN4745_c0_g1,1
67758,DN4711_c0_g1,1
67759,DN4711_c0_g1,2
67760,DN4711_c0_g1,3
67761,DN4733_c0_g1,1
67762,DN4790_c0_g1,1
67763,DN4793_c0_g1,1
67764,DN4793_c0_g1,2
67765,DN4736_c0_g1,1
67766,DN4756_c0_g1,1
67767,DN4756_c0_g2,1
67768,DN4756_c0_g2,2
67769,DN4738_c0_g1,1
67770,DN4738_c0_g1,2
67771,DN4708_c0_g1,1
67772,DN4797_c0_g1,1
67773,DN4752_c0_g1,1
67774,DN4702_c0_g1,1
67775,DN4702_c0_g1,2
67776,DN4702_c0_g1,3
67777,REASSIGN.214,1
67778,REASSIGN.214,1
67779,DN4741_c0_g1,1
67780,DN4792_c0_g1,1
67781,DN4740_c0_g1,1
67782,DN4783_c0_g1,1
67783,DN4783_c0_g1,2
67784,DN4763_c0_g1,1
67785,DN4763_c0_g2,1
67786,DN4763_c0_g1,2
67787,DN4717_c0_g1,1
67788,DN4717_c0_g1,2
67789,DN4710_c0_g1,1
67790,DN4774_c0_g1,1
67791,DN4774_c0_g1,2
67792,DN4753_c0_g1,1
67793,DN4753_c0_g1,2
67794,DN4767_c0_g1,1
67795,DN4767_c0_g2,1
67796,DN4750_c0_g1,1
67797,DN0_c0_g1,1
67798,DN9_c0_g1,1
67799,DN71_c0_g1,1
67800,DN16_c0_g1,1
67801,DN34_c0_g1,1
67802,DN4_c0_g1,1
67803,DN14_c0_g1,1
67804,DN89_c0_g1,1
67805,DN49_c0_g1,1
67806,DN56_c0_g1,1
67807,DN92_c0_g1,1
67808,DN7_c0_g1,1
67809,DN77_c0_g1,1
67810,DN58_c0_g1,1
67811,DN37_c0_g1,1
67812,DN11_c0_g1,1
67813,DN88_c0_g1,1
67814,DN10_c0_g1,1
67815,DN10_c0_g2,1
67816,DN35_c0_g1,1
67817,DN68_c0_g1,1
67818,DN61_c0_g1,1
67819,DN67_c0_g1,1
67820,DN45_c0_g1,1
67821,DN31_c0_g1,1
67822,DN21_c0_g1,1
67823,DN26_c0_g1,1
67824,DN69_c0_g1,1
67825,DN96_c0_g1,1
67826,DN73_c0_g1,1
67827,DN97_c0_g1,1
67828,DN97_c0_g2,1
67829,DN46_c0_g1,1
67830,DN46_c0_g1,2
67831,DN28_c0_g1,1
67832,DN28_c0_g1,2
67833,DN5_c0_g1,1
67834,DN43_c0_g1,1
67835,DN63_c0_g1,1
67836,DN80_c0_g1,1
67837,DN80_c0_g1,2
67838,DN87_c0_g1,1
67839,DN94_c0_g1,1
67840,DN76_c0_g1,1
67841,DN15_c0_g1,1
67842,DN19_c0_g1,1
67843,DN19_c0_g2,1
67844,DN72_c0_g1,1
67845,DN90_c0_g1,1
67846,DN91_c0_g1,1
67847,DN98_c0_g1,1
67848,DN98_c0_g1,2
67849,DN40_c0_g1,1
67850,DN50_c0_g1,1
67851,DN50_c0_g1,2
67852,DN95_c0_g1,1
67853,DN78_c0_g1,1
67854,DN33_c0_g1,1
67855,DN1_c0_g1,1
67856,DN75_c0_g1,1
67857,DN93_c0_g1,1
67858,DN93_c0_g1,2
67859,DN83_c0_g1,1
67860,DN99_c0_g1,1
67861,DN3864_c0_g1,1
67862,DN3849_c0_g1,1
67863,DN3840_c0_g1,1
67864,DN3891_c0_g1,1
67865,DN3839_c0_g1,1
67866,DN3839_c0_g2,1
67867,DN3890_c0_g1,1
67868,DN3866_c0_g1,1
67869,DN3818_c0_g1,1
67870,DN3835_c0_g1,1
67871,DN3835_c0_g2,1
67872,DN3808_c0_g1,1
67873,DN3862_c0_g1,1
67874,DN3826_c0_g1,1
67875,DN3803_c0_g1,1
67876,DN3816_c0_g1,1
67877,DN3806_c0_g1,1
67878,DN3853_c0_g1,1
67879,DN3869_c0_g1,1
67880,DN3867_c0_g1,1
67881,DN3867_c0_g1,2
67882,DN3889_c0_g1,1
67883,DN3813_c0_g1,1
67884,DN3857_c0_g1,1
67885,DN3825_c0_g1,1
67886,DN3850_c0_g1,1
67887,DN3833_c0_g1,1
67888,DN3833_c0_g1,2
67889,DN3800_c0_g1,1
67890,DN3892_c0_g1,1
67891,DN3892_c0_g1,2
67892,DN3812_c0_g1,1
67893,DN3812_c0_g1,2
67894,DN3829_c0_g1,1
67895,DN3863_c0_g1,1
67896,DN3863_c0_g2,1
67897,DN3884_c0_g1,1
67898,DN3822_c0_g1,1
67899,DN3882_c0_g1,1
67900,DN3882_c0_g2,1
67901,DN3893_c0_g1,1
67902,DN3877_c0_g1,1
67903,DN3871_c0_g1,1
67904,DN3810_c0_g1,1
67905,DN3819_c0_g1,1
67906,DN3899_c0_g1,1
67907,DN3899_c0_g1,2
67908,DN3846_c0_g1,1
67909,DN3821_c0_g1,1
67910,DN3821_c0_g1,2
67911,DN3881_c0_g1,1
67912,DN3858_c0_g1,1
67913,DN3858_c1_g1,1
67914,DN3897_c0_g1,1
67915,DN3807_c0_g1,1
67916,DN3807_c0_g1,2
67917,DN3886_c0_g1,1
67918,DN3886_c0_g1,2
67919,DN3843_c0_g1,1
67920,DN3832_c0_g1,1
67921,DN3841_c0_g1,1
67922,DN3854_c0_g1,1
67923,DN3854_c0_g1,2
67924,DN3898_c0_g1,1
67925,DN3828_c0_g1,1
67926,DN3802_c0_g1,1
67927,DN3824_c0_g1,1
67928,DN3831_c0_g1,1
67929,DN3817_c0_g1,1
67930,DN3894_c0_g1,1
67931,DN3872_c0_g1,1
67932,DN3860_c0_g1,1
67933,DN3855_c0_g1,1
67934,DN3814_c0_g1,1
67935,DN3805_c0_g1,1
67936,DN3836_c0_g1,1
67937,DN3859_c0_g1,1
67938,DN3880_c0_g1,1
67939,DN3830_c0_g1,1
67940,DN3820_c0_g1,1
67941,DN3804_c0_g1,1
67942,DN3838_c0_g1,1
67943,DN3844_c0_g1,1
67944,DN3883_c0_g1,1
67945,DN3883_c0_g1,2
67946,DN3809_c0_g1,1
67947,DN3873_c0_g1,1
67948,DN3874_c0_g1,1
67949,DN3879_c0_g1,1
67950,DN3875_c0_g1,1
67951,DN3842_c0_g1,1
67952,DN3811_c0_g1,1
67953,DN3811_c0_g2,1
67954,DN11681_c0_g1,1
67955,DN11603_c0_g1,1
67956,DN11606_c0_g1,1
67957,DN11667_c0_g1,1
67958,DN11633_c0_g1,1
67959,DN11636_c0_g1,1
67960,DN11621_c0_g1,1
67961,DN11654_c0_g1,1
67962,DN11660_c0_g1,1
67963,DN11693_c0_g1,1
67964,DN11649_c0_g1,1
67965,DN11658_c0_g1,1
67966,DN11691_c0_g1,1
67967,DN11672_c0_g1,1
67968,DN11628_c0_g1,1
67969,DN11669_c0_g1,1
67970,DN11677_c0_g1,1
67971,DN11602_c0_g1,1
67972,DN11688_c0_g1,1
67973,DN11600_c0_g1,1
67974,DN11627_c0_g1,1
67975,DN11610_c0_g1,1
67976,DN11680_c0_g1,1
67977,DN11684_c0_g1,1
67978,DN11673_c0_g1,1
67979,DN11613_c0_g1,1
67980,DN11635_c0_g1,1
67981,DN11664_c0_g1,1
67982,DN11657_c0_g1,1
67983,DN11671_c0_g1,1
67984,DN11683_c0_g1,1
67985,DN11675_c0_g1,1
67986,DN11651_c0_g1,1
67987,DN11689_c0_g1,1
67988,DN11632_c0_g1,1
67989,DN11622_c0_g1,1
67990,DN11609_c0_g1,1
67991,DN11697_c0_g1,1
67992,DN11629_c0_g1,1
67993,DN11686_c0_g1,1
67994,DN11678_c0_g1,1
67995,DN11619_c0_g1,1
67996,DN11666_c0_g1,1
67997,DN11659_c0_g1,1
67998,DN11682_c0_g1,1
67999,DN11644_c0_g1,1
68000,DN11656_c0_g1,1
68001,DN11625_c0_g1,1
68002,DN11616_c0_g1,1
68003,DN11623_c0_g1,1
68004,DN11663_c0_g1,1
68005,DN11648_c0_g1,1
68006,DN11637_c0_g1,1
68007,DN11604_c0_g1,1
68008,DN11699_c0_g1,1
68009,DN11641_c0_g1,1
68010,DN11638_c0_g1,1
68011,DN11670_c0_g1,1
68012,DN11626_c0_g1,1
68013,DN11618_c0_g1,1
68014,DN11608_c0_g1,1
68015,DN11631_c0_g1,1
68016,DN11630_c0_g1,1
68017,DN11612_c0_g1,1
68018,DN11643_c0_g1,1
68019,DN11601_c0_g1,1
68020,DN11605_c0_g1,1
68021,DN11661_c0_g1,1
68022,DN11696_c0_g1,1
68023,DN11685_c0_g1,1
68024,DN11607_c0_g1,1
68025,DN11665_c0_g1,1
68026,DN11698_c0_g1,1
68027,DN11692_c0_g1,1
68028,DN11650_c0_g1,1
68029,DN11690_c0_g1,1
68030,DN11653_c0_g1,1
68031,DN11645_c0_g1,1
68032,DN11668_c0_g1,1
68033,DN11611_c0_g1,1
68034,DN11687_c0_g1,1
68035,DN11615_c0_g1,1
68036,DN11624_c0_g1,1
68037,DN11655_c0_g1,1
68038,DN11640_c0_g1,1
68039,DN11694_c0_g1,1
68040,DN11652_c0_g1,1
68041,DN11614_c0_g1,1
68042,DN11662_c0_g1,1
68043,DN11674_c0_g1,1
68044,DN11617_c0_g1,1
68045,DN11647_c0_g1,1
68046,DN11639_c0_g1,1
68047,DN11676_c0_g1,1
68048,DN11634_c0_g1,1
68049,DN11620_c0_g1,1
68050,DN11679_c0_g1,1
68051,DN11646_c0_g1,1
68052,DN11695_c0_g1,1
68053,DN2975_c0_g1,1
68054,DN2973_c0_g1,1
68055,DN2915_c0_g1,1
68056,DN2943_c0_g1,1
68057,DN2984_c0_g1,1
68058,DN2977_c0_g1,1
68059,DN2967_c0_g1,1
68060,DN2996_c0_g1,1
68061,DN2996_c0_g2,1
68062,DN2946_c0_g1,1
68063,DN2978_c0_g1,1
68064,DN2901_c0_g1,1
68065,DN2968_c0_g1,1
68066,DN2968_c0_g1,2
68067,DN2983_c0_g1,1
68068,DN2969_c0_g1,1
68069,DN2998_c0_g1,1
68070,DN2962_c0_g1,1
68071,DN2981_c0_g1,1
68072,DN2912_c0_g1,1
68073,DN2912_c0_g1,2
68074,DN2959_c0_g1,1
68075,DN2980_c0_g1,1
68076,DN2906_c0_g1,1
68077,DN2919_c0_g1,1
68078,DN2932_c0_g1,1
68079,DN2953_c0_g1,1
68080,DN2944_c0_g1,1
68081,DN2992_c0_g1,1
68082,DN2920_c0_g1,1
68083,DN2945_c0_g1,1
68084,DN2990_c0_g1,1
68085,DN2940_c0_g1,1
68086,DN2929_c0_g1,1
68087,DN2929_c0_g1,2
68088,DN2958_c0_g1,1
68089,DN2989_c0_g1,1
68090,DN2965_c0_g1,1
68091,DN2976_c0_g1,1
68092,DN2985_c0_g1,1
68093,DN2985_c0_g1,2
68094,DN2908_c0_g1,1
68095,DN2939_c0_g1,1
68096,DN2918_c0_g1,1
68097,DN2987_c0_g1,1
68098,DN2922_c0_g1,1
68099,DN2948_c0_g1,1
68100,DN2963_c0_g1,1
68101,DN2951_c0_g1,1
68102,DN2964_c0_g1,1
68103,DN2941_c0_g1,1
68104,DN2925_c0_g1,1
68105,DN2986_c0_g1,1
68106,DN2986_c0_g1,2
68107,DN2936_c0_g1,1
68108,DN2905_c0_g1,1
68109,DN2905_c0_g1,2
68110,DN2957_c0_g1,1
68111,DN2926_c0_g1,1
68112,DN2988_c0_g1,1
68113,DN2949_c0_g1,1
68114,DN2991_c0_g1,1
68115,DN2991_c0_g1,2
68116,DN2999_c0_g1,1
68117,DN2917_c0_g1,1
68118,DN2917_c0_g1,2
68119,DN2903_c0_g1,1
68120,DN2902_c0_g1,1
68121,DN2902_c0_g1,2
68122,DN2994_c0_g1,1
68123,DN2900_c0_g1,1
68124,DN2923_c0_g1,1
68125,DN2947_c0_g1,1
68126,DN2921_c0_g1,1
68127,DN2909_c0_g1,1
68128,DN2931_c0_g1,1
68129,DN2934_c0_g1,1
68130,DN2997_c0_g1,1
68131,DN2979_c0_g1,1
68132,DN2979_c0_g1,2
68133,DN2910_c0_g1,1
68134,DN2942_c0_g1,1
68135,DN2938_c0_g1,1
68136,DN2993_c0_g1,1
68137,DN2933_c0_g1,1
68138,DN2916_c0_g1,1
68139,DN2916_c0_g1,2
68140,DN2914_c0_g1,1
68141,DN9649_c0_g1,1
68142,DN9676_c0_g1,1
68143,DN9608_c0_g1,1
68144,DN9617_c0_g1,1
68145,DN9652_c0_g1,1
68146,DN9601_c0_g1,1
68147,DN9640_c0_g1,1
68148,DN9646_c0_g1,1
68149,DN9635_c0_g1,1
68150,DN9625_c0_g1,1
68151,DN9645_c0_g1,1
68152,DN9664_c0_g1,1
68153,DN9602_c0_g1,1
68154,DN9632_c0_g1,1
68155,DN9615_c0_g1,1
68156,DN9614_c0_g1,1
68157,DN9680_c0_g1,1
68158,DN9612_c0_g1,1
68159,DN9675_c0_g1,1
68160,DN9656_c0_g1,1
68161,DN9618_c0_g1,1
68162,DN9611_c0_g1,1
68163,DN9660_c0_g1,1
68164,DN9669_c0_g1,1
68165,DN9622_c0_g1,1
68166,DN9699_c0_g1,1
68167,DN9633_c0_g1,1
68168,DN9619_c0_g1,1
68169,DN9679_c0_g1,1
68170,DN9637_c0_g1,1
68171,DN9604_c0_g1,1
68172,DN9662_c0_g1,1
68173,DN9696_c0_g1,1
68174,DN9658_c0_g1,1
68175,DN9663_c0_g1,1
68176,DN9666_c0_g1,1
68177,DN9636_c0_g1,1
68178,DN9689_c0_g1,1
68179,DN9650_c0_g1,1
68180,DN9653_c0_g1,1
68181,DN9629_c0_g1,1
68182,DN9648_c0_g1,1
68183,DN9682_c0_g1,1
68184,DN9674_c0_g1,1
68185,DN9644_c0_g1,1
68186,DN9647_c0_g1,1
68187,DN9609_c0_g1,1
68188,DN9626_c0_g1,1
68189,DN9670_c0_g1,1
68190,DN9685_c0_g1,1
68191,DN9651_c0_g1,1
68192,DN9695_c0_g1,1
68193,DN9690_c0_g1,1
68194,DN9697_c0_g1,1
68195,DN9607_c0_g1,1
68196,DN9668_c0_g1,1
68197,DN9678_c0_g1,1
68198,DN9657_c0_g1,1
68199,DN9654_c0_g1,1
68200,DN9606_c0_g1,1
68201,DN9667_c0_g1,1
68202,DN9672_c0_g1,1
68203,DN9642_c0_g1,1
68204,DN9683_c0_g1,1
68205,DN9694_c0_g1,1
68206,DN9671_c0_g1,1
68207,DN9693_c0_g1,1
68208,DN9688_c0_g1,1
68209,DN9684_c0_g1,1
68210,DN9628_c0_g1,1
68211,DN9643_c0_g1,1
68212,DN9638_c0_g1,1
68213,DN9639_c0_g1,1
68214,DN9613_c0_g1,1
68215,DN9624_c0_g1,1
68216,DN9610_c0_g1,1
68217,DN9691_c0_g1,1
68218,DN9692_c0_g1,1
68219,DN9677_c0_g1,1
68220,DN9623_c0_g1,1
68221,DN9655_c0_g1,1
68222,DN9631_c0_g1,1
68223,DN9681_c0_g1,1
68224,DN9605_c0_g1,1
68225,DN9641_c0_g1,1
68226,DN9627_c0_g1,1
68227,DN9634_c0_g1,1
68228,DN9603_c0_g1,1
68229,DN9616_c0_g1,1
68230,DN9687_c0_g1,1
68231,DN9630_c0_g1,1
68232,DN9686_c0_g1,1
68233,DN9665_c0_g1,1
68234,DN9620_c0_g1,1
68235,DN9659_c0_g1,1
68236,DN9673_c0_g1,1
68237,DN9673_c0_g1,2
68238,DN9600_c0_g1,1
68239,DN9621_c0_g1,1
68240,DN9661_c0_g1,1
68241,DN10845_c0_g1,1
68242,DN10835_c0_g1,1
68243,DN10891_c0_g1,1
68244,DN10841_c0_g1,1
68245,DN10842_c0_g1,1
68246,DN10853_c0_g1,1
68247,DN10889_c0_g1,1
68248,DN10876_c0_g1,1
68249,DN10819_c0_g1,1
68250,DN10852_c0_g1,1
68251,DN10836_c0_g1,1
68252,DN10863_c0_g1,1
68253,DN10838_c0_g1,1
68254,DN10856_c0_g1,1
68255,DN10894_c0_g1,1
68256,DN10810_c0_g1,1
68257,DN10866_c0_g1,1
68258,DN10877_c0_g1,1
68259,DN10867_c0_g1,1
68260,DN10839_c0_g1,1
68261,DN10881_c0_g1,1
68262,DN10872_c0_g1,1
68263,DN10811_c0_g1,1
68264,DN10834_c0_g1,1
68265,DN10806_c0_g1,1
68266,DN10807_c0_g1,1
68267,DN10890_c0_g1,1
68268,DN10837_c0_g1,1
68269,DN10873_c0_g1,1
68270,DN10840_c0_g1,1
68271,DN10832_c0_g1,1
68272,DN10882_c0_g1,1
68273,DN10824_c0_g1,1
68274,DN10825_c0_g1,1
68275,DN10823_c0_g1,1
68276,DN10865_c0_g1,1
