model_id,gene,isoform
159908,DN5631_c0_g1,1
159909,DN5602_c0_g1,1
159910,DN5609_c0_g1,1
159911,DN5609_c0_g1,2
159912,DN12406_c0_g1,1
159913,DN12463_c0_g1,1
159914,DN12483_c0_g1,1
159915,DN12481_c0_g1,1
159916,DN12498_c0_g1,1
159917,DN12464_c0_g1,1
159918,DN12423_c0_g1,1
159919,DN12421_c0_g1,1
159920,DN12412_c0_g1,1
159921,DN12449_c0_g1,1
159922,DN12484_c0_g1,1
159923,DN12484_c0_g1,2
159924,DN12443_c0_g1,1
159925,DN12440_c0_g1,1
159926,DN12496_c0_g1,1
159927,DN12425_c0_g1,1
159928,DN12420_c0_g1,1
159929,DN12422_c0_g1,1
159930,DN12427_c0_g1,1
159931,DN12417_c0_g1,1
159932,DN12455_c0_g1,1
159933,DN12472_c0_g1,1
159934,DN12418_c0_g1,1
159935,DN12403_c0_g1,1
159936,DN12465_c0_g1,1
159937,DN12482_c0_g1,1
159938,DN12458_c0_g1,1
159939,DN12473_c0_g1,1
159940,DN12479_c0_g1,1
159941,DN12457_c0_g1,1
159942,DN12400_c0_g1,1
159943,DN12475_c0_g1,1
159944,DN12441_c0_g1,1
159945,DN12477_c0_g1,1
159946,DN12430_c0_g1,1
159947,DN12428_c0_g1,1
159948,DN12426_c0_g1,1
159949,DN12478_c0_g1,1
159950,DN12486_c0_g1,1
159951,DN12471_c0_g1,1
159952,DN12456_c0_g1,1
159953,DN12442_c0_g1,1
159954,DN12404_c0_g1,1
159955,DN12438_c0_g1,1
159956,DN12447_c0_g1,1
159957,DN12454_c0_g1,1
159958,DN12414_c0_g1,1
159959,DN12499_c0_g1,1
159960,DN12408_c0_g1,1
159961,DN12450_c0_g1,1
159962,DN12487_c0_g1,1
159963,DN12485_c0_g1,1
159964,DN12451_c0_g1,1
159965,DN12429_c0_g1,1
159966,DN12402_c0_g1,1
159967,DN12439_c0_g1,1
159968,DN12434_c0_g1,1
159969,DN12491_c0_g1,1
159970,DN12459_c0_g1,1
159971,DN12466_c0_g1,1
159972,DN12452_c0_g1,1
159973,DN12453_c0_g1,1
159974,DN12431_c0_g1,1
159975,DN12489_c0_g1,1
159976,DN12474_c0_g1,1
159977,DN12437_c0_g1,1
159978,DN12448_c0_g1,1
159979,DN12445_c0_g1,1
159980,DN12401_c0_g1,1
159981,DN12436_c0_g1,1
159982,DN12460_c0_g1,1
159983,DN12411_c0_g1,1
159984,DN12493_c0_g1,1
159985,DN12490_c0_g1,1
159986,DN12476_c0_g1,1
159987,DN12461_c0_g1,1
159988,DN12492_c0_g1,1
159989,DN12467_c0_g1,1
159990,DN12467_c0_g1,2
159991,DN12419_c0_g1,1
159992,DN12424_c0_g1,1
159993,DN12462_c0_g1,1
159994,DN12495_c0_g1,1
159995,DN12468_c0_g1,1
159996,DN12444_c0_g1,1
159997,DN12415_c0_g1,1
159998,DN12416_c0_g1,1
159999,DN12405_c0_g1,1
160000,DN12435_c0_g1,1
160001,DN12469_c0_g1,1
160002,DN12480_c0_g1,1
160003,DN12409_c0_g1,1
160004,DN12488_c0_g1,1
160005,DN12413_c0_g1,1
160006,DN12497_c0_g1,1
160007,DN12407_c0_g1,1
160008,DN12433_c0_g1,1
160009,DN12494_c0_g1,1
160010,DN12470_c0_g1,1
160011,DN12410_c0_g1,1
160012,DN12432_c0_g1,1
160013,DN12446_c0_g1,1
160014,DN4795_c0_g1,1
160015,DN4795_c0_g1,2
160016,DN4747_c0_g1,1
160017,DN4709_c0_g1,1
160018,DN4706_c0_g1,1
160019,DN4706_c0_g2,1
160020,DN4715_c0_g1,1
160021,DN4722_c0_g1,1
160022,DN4791_c0_g1,1
160023,DN4791_c0_g1,2
160024,DN4746_c0_g1,1
160025,DN4746_c0_g2,1
160026,DN4703_c0_g1,1
160027,DN4749_c0_g1,1
160028,DN4749_c0_g1,2
160029,DN4718_c0_g1,1
160030,DN4751_c0_g1,1
160031,DN4751_c0_g2,1
160032,DN4726_c0_g1,1
160033,DN4727_c0_g1,1
160034,DN4727_c0_g2,1
160035,DN4724_c0_g1,1
160036,REASSIGN.577,1
160037,DN4776_c0_g1,1
160038,DN4762_c0_g1,1
160039,DN4721_c0_g1,1
160040,DN4758_c0_g1,1
160041,DN4785_c0_g1,1
160042,DN4796_c0_g1,1
160043,DN4788_c0_g1,1
160044,DN4759_c0_g1,1
160045,DN4759_c0_g1,2
160046,DN4789_c0_g1,1
160047,DN4707_c0_g1,1
160048,DN4707_c0_g2,1
160049,DN4748_c0_g1,1
160050,DN4761_c0_g1,1
160051,DN4794_c0_g1,1
160052,DN4799_c0_g1,1
160053,DN4772_c0_g1,1
160054,DN4786_c0_g1,1
160055,DN4787_c0_g1,1
160056,DN4720_c0_g1,1
160057,DN4720_c0_g2,1
160058,DN4700_c0_g1,1
160059,DN4729_c0_g1,1
160060,DN4755_c0_g1,1
160061,DN4780_c0_g1,1
160062,DN4734_c0_g1,1
160063,DN4734_c0_g2,1
160064,DN4714_c0_g1,1
160065,DN4730_c0_g1,1
160066,DN4798_c0_g1,1
160067,DN4782_c0_g1,1
160068,DN4782_c0_g2,1
160069,DN4769_c0_g1,1
160070,DN4769_c0_g1,2
160071,DN4713_c0_g1,1
160072,DN4713_c0_g1,2
160073,DN4723_c0_g1,1
160074,DN4728_c0_g1,1
160075,DN4728_c0_g1,2
160076,DN4739_c0_g1,1
160077,DN4739_c0_g1,2
160078,DN4742_c0_g1,1
160079,DN4744_c0_g1,1
160080,DN4719_c0_g1,1
160081,DN4757_c0_g1,1
160082,DN4777_c0_g1,1
160083,DN4777_c0_g2,1
160084,DN4701_c0_g1,1
160085,DN4716_c0_g1,1
160086,DN4705_c0_g1,1
160087,DN4711_c0_g1,1
160088,DN4711_c0_g1,2
160089,DN4704_c0_g1,1
160090,DN4737_c0_g1,1
160091,DN4737_c0_g1,2
160092,DN4733_c0_g1,1
160093,DN4733_c0_g2,1
160094,DN4790_c0_g1,1
160095,DN4793_c0_g1,1
160096,DN4793_c0_g2,1
160097,DN4736_c0_g1,1
160098,DN4732_c0_g1,1
160099,DN4738_c0_g1,1
160100,DN4708_c0_g1,1
160101,DN4797_c0_g1,1
160102,DN4797_c0_g2,1
160103,DN4752_c0_g1,1
160104,DN4702_c0_g1,1
160105,DN4702_c0_g2,1
160106,DN4712_c0_g1,1
160107,DN4741_c0_g1,1
160108,DN4771_c0_g1,1
160109,DN4792_c0_g1,1
160110,DN4792_c0_g2,1
160111,DN4740_c0_g1,1
160112,DN4717_c0_g1,1
160113,DN4717_c0_g2,1
160114,DN4710_c0_g1,1
160115,DN4774_c0_g1,1
160116,DN4774_c0_g2,1
160117,DN4753_c0_g1,1
160118,DN4750_c0_g1,1
160119,DN4750_c0_g2,1
160120,DN19766_c0_g1,1
160121,DN19703_c0_g1,1
160122,DN19760_c0_g1,1
160123,DN19793_c0_g1,1
160124,DN19706_c0_g1,1
160125,DN19768_c0_g1,1
160126,DN19752_c0_g1,1
160127,DN19732_c0_g1,1
160128,DN19761_c0_g1,1
160129,DN19729_c0_g1,1
160130,DN19778_c0_g1,1
160131,DN19718_c0_g1,1
160132,DN19741_c0_g1,1
160133,DN19756_c0_g1,1
160134,DN19728_c0_g1,1
160135,DN19742_c0_g1,1
160136,DN19788_c0_g1,1
160137,DN19796_c0_g1,1
160138,DN19773_c0_g1,1
160139,DN19740_c0_g1,1
160140,DN19795_c0_g1,1
160141,DN19799_c0_g1,1
160142,DN19767_c0_g1,1
160143,DN19711_c0_g1,1
160144,DN19748_c0_g1,1
160145,DN19744_c0_g1,1
160146,DN19759_c0_g1,1
160147,DN19707_c0_g1,1
160148,DN19737_c0_g1,1
160149,DN19719_c0_g1,1
160150,DN19730_c0_g1,1
160151,DN19779_c0_g1,1
160152,DN19772_c0_g1,1
160153,DN19789_c0_g1,1
160154,DN19722_c0_g1,1
160155,DN19739_c0_g1,1
160156,DN19784_c0_g1,1
160157,DN19712_c0_g1,1
160158,DN19709_c0_g1,1
160159,DN19749_c0_g1,1
160160,DN19738_c0_g1,1
160161,DN19708_c0_g1,1
160162,DN19733_c0_g1,1
160163,DN19746_c0_g1,1
160164,DN19734_c0_g1,1
160165,DN19745_c0_g1,1
160166,DN19790_c0_g1,1
160167,DN19753_c0_g1,1
160168,DN19713_c0_g1,1
160169,DN19791_c0_g1,1
160170,DN19750_c0_g1,1
160171,DN19774_c0_g1,1
160172,DN19735_c0_g1,1
160173,DN19735_c0_g1,2
160174,DN19780_c0_g1,1
160175,DN19758_c0_g1,1
160176,DN19757_c0_g1,1
160177,DN19776_c0_g1,1
160178,DN19720_c0_g1,1
160179,DN19782_c0_g1,1
160180,DN19701_c0_g1,1
160181,DN19726_c0_g1,1
160182,DN19794_c0_g1,1
160183,DN19723_c0_g1,1
160184,DN19700_c0_g1,1
160185,DN19710_c0_g1,1
160186,DN19764_c0_g1,1
160187,DN19715_c0_g1,1
160188,DN19714_c0_g1,1
160189,DN19770_c0_g1,1
160190,DN19769_c0_g1,1
160191,DN19736_c0_g1,1
160192,DN19724_c0_g1,1
160193,DN19787_c0_g1,1
160194,DN19781_c0_g1,1
160195,DN19704_c0_g1,1
160196,DN19792_c0_g1,1
160197,DN19777_c0_g1,1
160198,DN19727_c0_g1,1
160199,DN19785_c0_g1,1
160200,DN19754_c0_g1,1
160201,DN19702_c0_g1,1
160202,DN19765_c0_g1,1
160203,DN19755_c0_g1,1
160204,DN19725_c0_g1,1
160205,DN19762_c0_g1,1
160206,DN19751_c0_g1,1
160207,DN19716_c0_g1,1
160208,DN19721_c0_g1,1
160209,DN19786_c0_g1,1
160210,DN19731_c0_g1,1
160211,DN19771_c0_g1,1
160212,DN19797_c0_g1,1
160213,DN19783_c0_g1,1
160214,DN19705_c0_g1,1
160215,DN19717_c0_g1,1
160216,DN19763_c0_g1,1
160217,DN19743_c0_g1,1
160218,DN19747_c0_g1,1
160219,DN19798_c0_g1,1
160220,DN0_c0_g1,1
160221,DN59_c0_g1,1
160222,DN9_c0_g1,1
160223,DN65_c0_g1,1
160224,DN57_c0_g1,1
160225,DN57_c0_g2,1
160226,DN71_c0_g1,1
160227,DN25_c0_g1,1
160228,DN44_c0_g1,1
160229,DN44_c0_g2,1
160230,DN16_c0_g1,1
160231,DN16_c0_g2,1
160232,DN34_c0_g1,1
160233,DN4_c0_g1,1
160234,DN14_c0_g1,1
160235,DN32_c0_g1,1
160236,DN6_c0_g1,1
160237,DN89_c0_g1,1
160238,DN89_c0_g2,1
160239,DN49_c0_g1,1
160240,DN49_c0_g2,1
160241,DN92_c0_g1,1
160242,DN27_c0_g1,1
160243,DN7_c0_g1,1
160244,DN7_c0_g1,2
160245,DN7_c0_g2,1
160246,DN77_c0_g1,1
160247,DN58_c0_g1,1
160248,DN58_c0_g1,2
160249,DN37_c0_g1,1
160250,DN37_c0_g2,1
160251,DN11_c0_g1,1
160252,DN85_c0_g1,1
160253,DN41_c0_g1,1
160254,DN41_c0_g1,2
160255,DN30_c0_g1,1
160256,DN62_c0_g1,1
160257,DN82_c0_g1,1
160258,DN88_c0_g1,1
160259,DN38_c0_g1,1
160260,DN35_c0_g1,1
160261,DN35_c0_g2,1
160262,DN13_c0_g1,1
160263,DN48_c0_g1,1
160264,DN17_c0_g1,1
160265,DN17_c0_g2,1
160266,DN61_c0_g1,1
160267,DN42_c0_g1,1
160268,DN42_c0_g2,1
160269,DN20_c0_g1,1
160270,DN20_c0_g1,2
160271,DN67_c0_g1,1
160272,DN67_c0_g1,2
160273,DN12_c0_g1,1
160274,DN31_c0_g1,1
160275,DN21_c0_g1,1
160276,DN24_c0_g1,1
160277,DN29_c0_g1,1
160278,DN26_c0_g1,1
160279,DN69_c0_g1,1
160280,DN96_c0_g1,1
160281,DN79_c0_g1,1
160282,DN64_c0_g1,1
160283,DN64_c0_g1,2
160284,DN8_c0_g1,1
160285,DN52_c0_g1,1
160286,DN23_c0_g1,1
160287,DN84_c0_g1,1
160288,DN73_c0_g1,1
160289,DN70_c0_g1,1
160290,DN86_c0_g1,1
160291,DN97_c0_g1,1
160292,DN46_c0_g1,1
160293,DN28_c0_g1,1
160294,DN5_c0_g1,1
160295,DN43_c0_g1,1
160296,DN2_c0_g1,1
160297,DN2_c0_g1,2
160298,DN2_c0_g1,3
160299,DN2_c0_g1,4
160300,DN63_c0_g1,1
160301,DN63_c0_g2,1
160302,DN36_c0_g1,1
160303,DN36_c0_g2,1
160304,DN22_c0_g1,1
160305,DN94_c0_g1,1
160306,DN94_c0_g1,2
160307,DN74_c0_g1,1
160308,DN15_c0_g1,1
160309,DN72_c0_g1,1
160310,DN55_c0_g1,1
160311,DN51_c0_g1,1
160312,DN90_c0_g1,1
160313,DN91_c0_g1,1
160314,DN98_c0_g1,1
160315,DN60_c0_g1,1
160316,DN95_c0_g1,1
160317,DN78_c0_g1,1
160318,DN33_c0_g1,1
160319,DN1_c0_g1,1
160320,DN1_c0_g2,1
160321,DN81_c0_g1,1
160322,DN81_c0_g1,2
160323,DN75_c0_g1,1
160324,DN93_c0_g1,1
160325,DN83_c0_g1,1
160326,DN99_c0_g1,1
160327,DN3847_c0_g1,1
160328,DN3840_c0_g1,1
160329,DN3801_c0_g1,1
160330,DN3891_c0_g1,1
160331,DN3839_c0_g1,1
160332,DN3839_c0_g1,2
160333,DN3878_c0_g1,1
160334,DN3890_c0_g1,1
160335,DN3866_c0_g1,1
160336,DN3870_c0_g1,1
160337,DN3835_c0_g1,1
160338,DN3835_c0_g1,2
160339,DN3808_c0_g1,1
160340,DN3826_c0_g1,1
160341,DN3803_c0_g1,1
160342,DN3816_c0_g1,1
160343,DN3816_c0_g1,2
160344,DN3806_c0_g1,1
160345,REASSIGN.479,1
160346,DN3853_c0_g1,1
160347,DN3869_c0_g1,1
160348,DN3813_c0_g1,1
160349,DN3857_c0_g1,1
160350,DN3825_c0_g1,1
160351,DN3825_c0_g1,2
160352,DN3845_c0_g1,1
160353,DN3833_c0_g1,1
160354,DN3815_c0_g1,1
160355,DN3800_c0_g1,1
160356,DN3892_c0_g1,1
160357,DN3892_c0_g1,2
160358,DN3812_c0_g1,1
160359,DN3829_c0_g1,1
160360,DN3863_c0_g1,1
160361,DN3884_c0_g1,1
160362,DN3822_c0_g1,1
160363,DN3822_c0_g2,1
160364,DN3851_c0_g1,1
160365,DN3856_c0_g1,1
160366,DN3893_c0_g1,1
160367,DN3834_c0_g1,1
160368,DN3877_c0_g1,1
160369,DN3848_c0_g1,1
160370,DN3848_c0_g1,2
160371,DN3887_c0_g1,1
160372,REASSIGN.1262,1
160373,REASSIGN.1262,2
160374,DN3819_c0_g1,1
160375,DN3899_c0_g1,1
160376,DN3899_c0_g1,2
160377,DN3846_c0_g1,1
160378,DN3846_c0_g1,2
160379,DN3876_c0_g1,1
160380,REASSIGN.482,1
160381,REASSIGN.482,1
160382,DN3895_c0_g1,1
160383,DN3858_c0_g1,1
160384,DN3897_c0_g1,1
160385,DN3807_c0_g1,1
160386,DN3807_c0_g2,1
160387,DN3841_c0_g1,1
160388,REASSIGN.884,1
160389,REASSIGN.884,2
160390,DN3828_c0_g1,1
160391,DN3885_c0_g1,1
160392,DN3802_c0_g1,1
160393,DN3831_c0_g1,1
160394,DN3817_c0_g1,1
160395,DN3894_c0_g1,1
160396,DN3827_c0_g1,1
160397,DN3827_c0_g1,2
160398,DN3860_c0_g1,1
160399,DN3855_c0_g1,1
160400,DN3852_c0_g1,1
160401,DN3859_c0_g1,1
160402,DN3859_c0_g1,2
160403,DN3880_c0_g1,1
160404,DN3830_c0_g1,1
160405,DN3804_c0_g1,1
160406,DN3838_c0_g1,1
160407,DN3844_c0_g1,1
160408,DN3844_c0_g1,2
160409,DN3883_c0_g1,1
160410,DN3809_c0_g1,1
160411,DN3873_c0_g1,1
160412,DN3879_c0_g1,1
160413,DN3837_c0_g1,1
160414,DN3842_c0_g1,1
160415,DN3868_c0_g1,1
160416,DN11681_c0_g1,1
160417,DN11603_c0_g1,1
160418,DN11606_c0_g1,1
160419,DN11667_c0_g1,1
160420,DN11633_c0_g1,1
160421,DN11636_c0_g1,1
160422,DN11621_c0_g1,1
160423,DN11654_c0_g1,1
160424,DN11660_c0_g1,1
160425,DN11693_c0_g1,1
160426,DN11649_c0_g1,1
160427,DN11658_c0_g1,1
160428,DN11691_c0_g1,1
160429,DN11672_c0_g1,1
160430,DN11628_c0_g1,1
160431,DN11669_c0_g1,1
160432,DN11677_c0_g1,1
160433,DN11602_c0_g1,1
160434,DN11688_c0_g1,1
160435,DN11600_c0_g1,1
160436,DN11627_c0_g1,1
160437,DN11610_c0_g1,1
160438,DN11680_c0_g1,1
160439,DN11684_c0_g1,1
160440,DN11673_c0_g1,1
160441,DN11613_c0_g1,1
160442,DN11635_c0_g1,1
160443,DN11664_c0_g1,1
160444,DN11657_c0_g1,1
160445,DN11671_c0_g1,1
160446,DN11683_c0_g1,1
160447,DN11675_c0_g1,1
160448,DN11651_c0_g1,1
160449,DN11689_c0_g1,1
160450,DN11632_c0_g1,1
160451,DN11622_c0_g1,1
160452,DN11609_c0_g1,1
160453,DN11697_c0_g1,1
160454,DN11629_c0_g1,1
160455,DN11686_c0_g1,1
160456,DN11678_c0_g1,1
160457,DN11619_c0_g1,1
160458,DN11666_c0_g1,1
160459,DN11659_c0_g1,1
160460,DN11682_c0_g1,1
160461,DN11644_c0_g1,1
160462,DN11656_c0_g1,1
160463,DN11625_c0_g1,1
160464,DN11616_c0_g1,1
160465,DN11623_c0_g1,1
160466,DN11663_c0_g1,1
160467,DN11648_c0_g1,1
160468,DN11637_c0_g1,1
160469,DN11604_c0_g1,1
160470,DN11699_c0_g1,1
160471,DN11641_c0_g1,1
160472,DN11641_c0_g1,2
160473,DN11638_c0_g1,1
160474,DN11670_c0_g1,1
160475,DN11626_c0_g1,1
160476,DN11618_c0_g1,1
160477,DN11608_c0_g1,1
160478,DN11631_c0_g1,1
160479,DN11630_c0_g1,1
160480,DN11612_c0_g1,1
160481,DN11643_c0_g1,1
160482,DN11601_c0_g1,1
160483,DN11605_c0_g1,1
160484,DN11661_c0_g1,1
160485,DN11696_c0_g1,1
160486,DN11685_c0_g1,1
160487,DN11607_c0_g1,1
160488,DN11665_c0_g1,1
160489,DN11698_c0_g1,1
160490,DN11692_c0_g1,1
160491,DN11650_c0_g1,1
160492,DN11690_c0_g1,1
160493,DN11653_c0_g1,1
160494,DN11645_c0_g1,1
160495,DN11668_c0_g1,1
160496,DN11611_c0_g1,1
160497,DN11687_c0_g1,1
160498,DN11615_c0_g1,1
160499,DN11624_c0_g1,1
160500,DN11655_c0_g1,1
160501,DN11640_c0_g1,1
160502,DN11694_c0_g1,1
160503,DN11652_c0_g1,1
160504,DN11614_c0_g1,1
160505,DN11662_c0_g1,1
160506,DN11674_c0_g1,1
160507,DN11617_c0_g1,1
160508,DN11647_c0_g1,1
160509,DN11639_c0_g1,1
160510,DN11676_c0_g1,1
160511,DN11634_c0_g1,1
160512,DN11620_c0_g1,1
160513,DN11679_c0_g1,1
160514,DN11642_c0_g1,1
160515,DN11646_c0_g1,1
160516,DN11695_c0_g1,1
160517,DN2975_c0_g1,1
160518,DN2975_c0_g1,2
160519,DN2973_c0_g1,1
160520,DN2915_c0_g1,1
160521,DN2982_c0_g1,1
160522,DN2943_c0_g1,1
160523,DN2984_c0_g1,1
160524,DN2967_c0_g1,1
160525,DN2996_c0_g1,1
160526,DN2996_c0_g2,1
160527,DN2978_c0_g1,1
160528,DN2901_c0_g1,1
160529,DN2968_c0_g1,1
160530,DN2930_c0_g1,1
160531,DN2927_c0_g1,1
160532,DN2927_c0_g2,1
160533,DN2998_c0_g1,1
160534,DN2998_c0_g2,1
160535,DN2981_c0_g1,1
160536,DN2971_c0_g1,1
160537,DN2971_c0_g1,2
160538,DN2911_c0_g1,1
160539,DN2911_c0_g1,2
160540,DN2935_c0_g1,1
160541,DN2912_c0_g1,1
160542,DN2959_c0_g1,1
160543,DN2980_c0_g1,1
160544,DN2956_c0_g1,1
160545,DN2919_c0_g1,1
160546,DN2932_c0_g1,1
160547,DN2953_c0_g1,1
160548,DN2953_c0_g2,1
160549,DN2944_c0_g1,1
160550,DN2944_c0_g1,2
160551,DN2928_c0_g1,1
160552,DN2928_c0_g1,2
160553,DN2937_c0_g1,1
160554,DN2945_c0_g1,1
160555,DN2990_c0_g1,1
160556,DN2990_c0_g1,2
160557,DN2940_c0_g1,1
160558,DN2929_c0_g1,1
160559,DN2929_c0_g1,2
160560,DN2989_c0_g1,1
160561,DN2965_c0_g1,1
160562,DN2976_c0_g1,1
160563,DN2985_c0_g1,1
160564,DN2985_c0_g1,2
160565,DN2908_c0_g1,1
160566,DN2939_c0_g1,1
160567,DN2950_c0_g1,1
160568,DN2987_c0_g1,1
160569,DN2987_c0_g1,2
160570,DN2922_c0_g1,1
160571,DN2948_c0_g1,1
160572,DN2948_c0_g1,2
160573,DN2951_c0_g1,1
160574,DN2964_c0_g1,1
160575,DN2925_c0_g1,1
160576,DN2907_c0_g1,1
160577,DN2986_c0_g1,1
160578,DN2905_c0_g1,1
160579,DN2957_c0_g1,1
160580,DN2970_c0_g1,1
160581,DN2949_c0_g1,1
160582,DN2949_c0_g2,1
160583,DN2974_c0_g1,1
160584,DN2991_c0_g1,1
160585,DN2999_c0_g1,1
160586,DN2961_c0_g1,1
160587,DN2961_c0_g1,2
160588,DN2952_c0_g1,1
160589,DN2903_c0_g1,1
160590,DN2900_c0_g1,1
160591,DN2923_c0_g1,1
160592,DN2923_c0_g1,2
160593,DN2972_c0_g1,1
160594,DN2947_c0_g1,1
160595,DN2921_c0_g1,1
160596,DN2921_c0_g1,2
160597,DN2931_c0_g1,1
160598,DN2966_c0_g1,1
160599,DN2934_c0_g1,1
160600,DN2997_c0_g1,1
160601,DN2979_c0_g1,1
160602,DN2910_c0_g1,1
160603,DN2910_c0_g2,1
160604,DN2938_c0_g1,1
160605,DN2938_c0_g2,1
160606,DN2993_c0_g1,1
160607,DN2993_c0_g1,2
160608,DN2933_c0_g1,1
160609,DN2916_c0_g1,1
160610,DN2914_c0_g1,1
160611,DN2960_c0_g1,1
160612,REASSIGN.787,1
160613,DN18987_c0_g1,1
160614,DN18973_c0_g1,1
160615,DN18986_c0_g1,1
160616,DN18974_c0_g1,1
160617,DN18964_c0_g1,1
160618,DN18972_c0_g1,1
160619,DN18919_c0_g1,1
160620,DN18933_c0_g1,1
160621,DN18961_c0_g1,1
160622,DN18989_c0_g1,1
160623,DN18999_c0_g1,1
160624,DN18904_c0_g1,1
160625,DN18923_c0_g1,1
160626,DN18942_c0_g1,1
160627,DN18966_c0_g1,1
160628,DN18925_c0_g1,1
160629,DN18935_c0_g1,1
160630,DN18953_c0_g1,1
160631,DN18916_c0_g1,1
160632,DN18976_c0_g1,1
160633,DN18914_c0_g1,1
160634,DN18902_c0_g1,1
160635,DN18968_c0_g1,1
160636,DN18962_c0_g1,1
160637,DN18946_c0_g1,1
160638,DN18928_c0_g1,1
160639,DN18958_c0_g1,1
160640,DN18915_c0_g1,1
160641,DN18957_c0_g1,1
160642,DN18949_c0_g1,1
160643,DN18932_c0_g1,1
160644,DN18908_c0_g1,1
160645,DN18943_c0_g1,1
160646,DN18912_c0_g1,1
160647,DN18992_c0_g1,1
160648,DN18994_c0_g1,1
160649,DN18996_c0_g1,1
160650,DN18983_c0_g1,1
160651,DN18955_c0_g1,1
160652,DN18952_c0_g1,1
160653,DN18906_c0_g1,1
160654,DN18929_c0_g1,1
160655,DN18931_c0_g1,1
160656,DN18988_c0_g1,1
160657,DN18971_c0_g1,1
160658,DN18981_c0_g1,1
160659,DN18901_c0_g1,1
160660,DN18900_c0_g1,1
160661,DN18959_c0_g1,1
160662,DN18978_c0_g1,1
160663,DN18945_c0_g1,1
160664,DN18938_c0_g1,1
160665,DN18910_c0_g1,1
160666,DN18926_c0_g1,1
160667,DN18922_c0_g1,1
160668,DN18921_c0_g1,1
160669,DN18918_c0_g1,1
160670,DN18997_c0_g1,1
160671,DN18934_c0_g1,1
160672,DN18960_c0_g1,1
160673,DN18905_c0_g1,1
160674,DN18985_c0_g1,1
160675,DN18965_c0_g1,1
160676,DN18975_c0_g1,1
160677,DN18984_c0_g1,1
160678,DN18980_c0_g1,1
160679,DN18977_c0_g1,1
160680,DN18917_c0_g1,1
160681,DN18941_c0_g1,1
160682,DN18913_c0_g1,1
160683,DN18944_c0_g1,1
160684,DN18903_c0_g1,1
160685,DN18963_c0_g1,1
160686,DN18920_c0_g1,1
160687,DN18950_c0_g1,1
160688,DN18969_c0_g1,1
160689,DN18954_c0_g1,1
160690,DN18956_c0_g1,1
160691,DN18951_c0_g1,1
160692,DN18970_c0_g1,1
160693,DN18948_c0_g1,1
160694,DN18911_c0_g1,1
160695,DN18924_c0_g1,1
160696,DN18982_c0_g1,1
160697,DN18967_c0_g1,1
160698,DN18995_c0_g1,1
160699,DN18991_c0_g1,1
160700,DN18927_c0_g1,1
160701,DN18909_c0_g1,1
160702,DN18990_c0_g1,1
160703,DN18998_c0_g1,1
160704,DN18936_c0_g1,1
160705,DN18937_c0_g1,1
160706,DN18939_c0_g1,1
160707,DN18993_c0_g1,1
160708,DN18947_c0_g1,1
160709,DN18930_c0_g1,1
160710,DN18940_c0_g1,1
160711,DN18907_c0_g1,1
160712,DN9649_c0_g1,1
160713,DN9649_c0_g1,2
160714,DN9649_c0_g1,3
