model_id,gene,isoform
111676,DN5666_c0_g2,1
111677,DN5666_c0_g3,1
111678,DN5660_c0_g1,1
111679,DN5660_c0_g2,1
111680,DN5660_c0_g2,2
111681,DN5657_c0_g1,1
111682,DN5671_c0_g1,1
111683,DN5671_c0_g2,1
111684,DN5619_c0_g1,1
111685,DN5683_c0_g1,1
111686,DN5683_c0_g1,2
111687,DN5682_c0_g1,1
111688,DN5682_c0_g2,1
111689,DN5682_c0_g2,2
111690,DN5646_c0_g1,1
111691,DN5646_c0_g2,1
111692,DN5658_c0_g1,1
111693,DN5678_c0_g1,1
111694,DN5642_c0_g1,1
111695,DN5642_c0_g1,2
111696,DN5642_c0_g1,3
111697,DN5606_c0_g1,1
111698,DN5663_c0_g1,1
111699,DN5663_c0_g1,2
111700,DN5663_c0_g1,3
111701,DN5663_c0_g1,4
111702,DN5638_c0_g1,1
111703,DN5638_c0_g1,2
111704,DN5662_c0_g1,1
111705,DN5662_c0_g1,2
111706,DN5681_c0_g1,1
111707,DN5681_c0_g1,2
111708,DN5681_c0_g1,3
111709,DN5681_c0_g1,4
111710,DN5659_c0_g1,1
111711,DN5659_c0_g2,1
111712,DN5622_c0_g1,1
111713,DN5622_c0_g1,2
111714,DN5698_c0_g1,1
111715,DN5698_c0_g2,1
111716,DN5637_c0_g1,1
111717,DN5637_c0_g2,1
111718,DN5616_c0_g1,1
111719,DN5639_c0_g1,1
111720,DN5639_c0_g2,1
111721,DN5684_c0_g1,1
111722,DN5684_c1_g1,1
111723,DN5674_c0_g1,1
111724,DN5674_c0_g2,1
111725,DN5674_c0_g3,1
111726,DN5667_c0_g1,1
111727,DN5699_c0_g1,1
111728,DN5605_c0_g1,1
111729,DN5605_c0_g2,1
111730,DN5605_c0_g2,2
111731,DN5686_c0_g1,1
111732,DN5686_c0_g1,2
111733,DN5686_c0_g1,3
111734,DN5688_c0_g1,1
111735,DN5611_c0_g1,1
111736,DN5611_c0_g2,1
111737,DN5689_c0_g1,1
111738,DN5629_c0_g1,1
111739,DN5628_c0_g1,1
111740,DN5628_c0_g1,2
111741,DN5631_c0_g1,1
111742,REASSIGN.653,1
111743,REASSIGN.653,1
111744,DN5675_c0_g1,1
111745,DN5675_c1_g1,1
111746,DN5694_c0_g1,1
111747,DN5694_c0_g1,2
111748,DN5602_c0_g1,1
111749,DN5602_c0_g1,2
111750,DN5609_c0_g1,1
111751,DN5609_c0_g1,2
111752,DN5609_c0_g1,3
111753,DN5609_c0_g1,4
111754,DN12406_c0_g1,1
111755,DN12463_c0_g1,1
111756,DN12483_c0_g1,1
111757,DN12481_c0_g1,1
111758,DN12464_c0_g1,1
111759,DN12423_c0_g1,1
111760,DN12421_c0_g1,1
111761,DN12412_c0_g1,1
111762,DN12449_c0_g1,1
111763,DN12484_c0_g1,1
111764,DN12443_c0_g1,1
111765,DN12440_c0_g1,1
111766,DN12496_c0_g1,1
111767,DN12425_c0_g1,1
111768,DN12420_c0_g1,1
111769,DN12422_c0_g1,1
111770,DN12427_c0_g1,1
111771,DN12417_c0_g1,1
111772,DN12455_c0_g1,1
111773,DN12472_c0_g1,1
111774,DN12418_c0_g1,1
111775,DN12403_c0_g1,1
111776,DN12465_c0_g1,1
111777,DN12482_c0_g1,1
111778,DN12458_c0_g1,1
111779,DN12473_c0_g1,1
111780,DN12479_c0_g1,1
111781,DN12457_c0_g1,1
111782,DN12400_c0_g1,1
111783,DN12475_c0_g1,1
111784,DN12441_c0_g1,1
111785,DN12477_c0_g1,1
111786,DN12430_c0_g1,1
111787,DN12428_c0_g1,1
111788,DN12426_c0_g1,1
111789,DN12478_c0_g1,1
111790,DN12471_c0_g1,1
111791,DN12456_c0_g1,1
111792,DN12442_c0_g1,1
111793,DN12404_c0_g1,1
111794,DN12438_c0_g1,1
111795,DN12447_c0_g1,1
111796,DN12454_c0_g1,1
111797,DN12414_c0_g1,1
111798,DN12499_c0_g1,1
111799,DN12408_c0_g1,1
111800,DN12450_c0_g1,1
111801,DN12487_c0_g1,1
111802,DN12485_c0_g1,1
111803,DN12451_c0_g1,1
111804,DN12429_c0_g1,1
111805,DN12402_c0_g1,1
111806,DN12439_c0_g1,1
111807,DN12434_c0_g1,1
111808,DN12491_c0_g1,1
111809,DN12459_c0_g1,1
111810,DN12466_c0_g1,1
111811,DN12452_c0_g1,1
111812,DN12453_c0_g1,1
111813,DN12431_c0_g1,1
111814,DN12489_c0_g1,1
111815,DN12474_c0_g1,1
111816,DN12437_c0_g1,1
111817,DN12448_c0_g1,1
111818,DN12445_c0_g1,1
111819,DN12401_c0_g1,1
111820,DN12436_c0_g1,1
111821,DN12460_c0_g1,1
111822,DN12411_c0_g1,1
111823,DN12493_c0_g1,1
111824,DN12490_c0_g1,1
111825,DN12476_c0_g1,1
111826,DN12461_c0_g1,1
111827,DN12492_c0_g1,1
111828,DN12467_c0_g1,1
111829,DN12419_c0_g1,1
111830,DN12424_c0_g1,1
111831,DN12462_c0_g1,1
111832,DN12495_c0_g1,1
111833,DN12468_c0_g1,1
111834,DN12444_c0_g1,1
111835,DN12415_c0_g1,1
111836,DN12416_c0_g1,1
111837,DN12405_c0_g1,1
111838,DN12435_c0_g1,1
111839,DN12469_c0_g1,1
111840,DN12480_c0_g1,1
111841,DN12409_c0_g1,1
111842,DN12488_c0_g1,1
111843,DN12413_c0_g1,1
111844,DN12497_c0_g1,1
111845,DN12407_c0_g1,1
111846,DN12433_c0_g1,1
111847,DN12494_c0_g1,1
111848,DN12470_c0_g1,1
111849,DN12410_c0_g1,1
111850,DN12432_c0_g1,1
111851,DN12446_c0_g1,1
111852,DN4795_c0_g1,1
111853,DN4795_c0_g1,2
111854,DN4795_c0_g1,3
111855,DN4795_c0_g1,4
111856,DN4709_c0_g1,1
111857,DN4706_c0_g1,1
111858,DN4715_c0_g1,1
111859,DN4715_c0_g1,2
111860,DN4722_c0_g1,1
111861,DN4722_c0_g2,1
111862,DN4775_c0_g1,1
111863,DN4791_c0_g1,1
111864,DN4791_c0_g2,1
111865,DN4791_c0_g1,2
111866,DN4746_c0_g1,1
111867,DN4703_c0_g1,1
111868,DN4703_c0_g1,2
111869,DN4749_c0_g1,1
111870,DN4749_c0_g2,1
111871,DN4749_c0_g1,2
111872,DN4749_c0_g3,1
111873,DN4773_c0_g1,1
111874,DN4718_c0_g1,1
111875,DN4718_c0_g1,2
111876,DN4718_c0_g1,3
111877,DN4751_c0_g1,1
111878,DN4751_c0_g1,2
111879,DN4726_c0_g1,1
111880,DN4726_c1_g1,1
111881,DN4724_c0_g1,1
111882,DN4724_c0_g1,2
111883,DN4778_c0_g1,1
111884,DN4778_c0_g1,2
111885,DN4766_c0_g1,1
111886,DN4776_c0_g1,1
111887,DN4776_c0_g1,2
111888,DN4764_c0_g1,1
111889,DN4764_c0_g1,2
111890,DN4764_c0_g1,3
111891,DN4721_c0_g1,1
111892,DN4758_c1_g1,1
111893,DN4785_c0_g1,1
111894,DN4785_c0_g2,1
111895,DN4785_c0_g3,1
111896,DN4796_c0_g1,1
111897,DN4788_c0_g1,1
111898,DN4788_c0_g2,1
111899,DN4759_c0_g1,1
111900,DN4759_c0_g1,2
111901,DN4743_c0_g1,1
111902,DN4743_c1_g1,1
111903,DN4789_c0_g1,1
111904,DN4707_c0_g1,1
111905,DN4748_c0_g1,1
111906,DN4761_c0_g1,1
111907,DN4761_c0_g2,1
111908,DN4794_c0_g1,1
111909,DN4794_c0_g1,2
111910,DN4799_c0_g1,1
111911,DN4772_c0_g1,1
111912,DN4786_c0_g1,1
111913,DN4786_c0_g1,2
111914,DN4720_c0_g1,1
111915,DN4720_c0_g1,2
111916,DN4700_c0_g1,1
111917,DN4729_c0_g1,1
111918,DN4780_c0_g1,1
111919,DN4734_c0_g1,1
111920,DN4765_c0_g1,1
111921,DN4765_c0_g1,2
111922,DN4714_c1_g1,1
111923,DN4768_c0_g1,1
111924,DN4730_c0_g1,1
111925,DN4798_c0_g1,1
111926,DN4798_c0_g1,2
111927,DN4782_c0_g1,1
111928,DN4769_c0_g1,1
111929,DN4769_c0_g1,2
111930,DN4769_c0_g1,3
111931,DN4769_c0_g1,4
111932,DN4713_c0_g1,1
111933,DN4723_c0_g1,1
111934,DN4735_c0_g1,1
111935,DN4728_c1_g1,1
111936,DN4754_c0_g1,1
111937,DN4742_c0_g1,1
111938,DN4742_c0_g1,2
111939,DN4744_c0_g1,1
111940,DN4719_c0_g1,1
111941,DN4757_c0_g1,1
111942,DN4779_c0_g1,1
111943,DN4779_c0_g1,2
111944,DN4777_c0_g1,1
111945,DN4777_c1_g1,1
111946,DN4701_c0_g1,1
111947,DN4701_c0_g1,2
111948,DN4745_c0_g1,1
111949,DN4745_c0_g2,1
111950,DN4745_c0_g1,2
111951,DN4711_c0_g1,1
111952,DN4737_c0_g1,1
111953,DN4733_c0_g1,1
111954,DN4790_c0_g1,1
111955,DN4793_c0_g1,1
111956,DN4736_c0_g1,1
111957,DN4736_c0_g2,1
111958,DN4732_c0_g1,1
111959,DN4738_c0_g1,1
111960,DN4708_c0_g1,1
111961,DN4797_c0_g1,1
111962,DN4797_c0_g2,1
111963,DN4752_c0_g1,1
111964,DN4784_c0_g1,1
111965,DN4712_c0_g1,1
111966,DN4741_c0_g1,1
111967,DN4741_c0_g1,2
111968,DN4741_c0_g1,3
111969,DN4771_c0_g1,1
111970,DN4771_c0_g2,1
111971,REASSIGN.1150,1
111972,DN4763_c0_g1,1
111973,DN4763_c0_g1,2
111974,DN4717_c0_g1,1
111975,DN4774_c0_g1,1
111976,DN4774_c0_g2,1
111977,DN4774_c0_g1,2
111978,DN4753_c0_g1,1
111979,DN4753_c0_g1,2
111980,DN4767_c0_g1,1
111981,DN4750_c0_g1,1
111982,DN4750_c0_g2,1
111983,DN59_c0_g1,1
111984,DN47_c0_g1,1
111985,DN65_c0_g1,1
111986,DN65_c0_g2,1
111987,DN57_c0_g1,1
111988,DN71_c0_g1,1
111989,DN25_c0_g1,1
111990,DN44_c0_g1,1
111991,DN16_c0_g1,1
111992,DN34_c0_g1,1
111993,DN4_c0_g1,1
111994,DN4_c0_g2,1
111995,DN32_c0_g1,1
111996,DN66_c0_g1,1
111997,DN6_c0_g1,1
111998,DN89_c0_g1,1
111999,DN89_c0_g1,2
112000,DN49_c0_g1,1
112001,DN92_c0_g1,1
112002,DN92_c0_g1,2
112003,DN27_c0_g1,1
112004,DN27_c0_g1,2
112005,DN7_c0_g1,1
112006,DN77_c0_g1,1
112007,DN58_c0_g1,1
112008,DN37_c0_g1,1
112009,DN37_c0_g1,2
112010,DN85_c0_g1,1
112011,DN41_c0_g1,1
112012,DN30_c0_g1,1
112013,DN88_c0_g1,1
112014,DN88_c0_g2,1
112015,DN38_c0_g1,1
112016,DN38_c0_g2,1
112017,DN10_c0_g1,1
112018,DN35_c0_g1,1
112019,DN35_c0_g2,1
112020,DN17_c0_g1,1
112021,DN68_c0_g1,1
112022,DN67_c0_g1,1
112023,DN12_c0_g1,1
112024,DN12_c0_g1,2
112025,DN45_c0_g1,1
112026,DN21_c0_g1,1
112027,DN29_c0_g1,1
112028,DN26_c0_g1,1
112029,DN96_c0_g1,1
112030,DN64_c0_g1,1
112031,DN70_c0_g1,1
112032,DN86_c0_g1,1
112033,DN97_c0_g1,1
112034,DN46_c0_g1,1
112035,DN28_c0_g1,1
112036,DN5_c0_g1,1
112037,DN43_c0_g1,1
112038,DN2_c0_g1,1
112039,DN2_c0_g1,2
112040,DN53_c0_g1,1
112041,DN36_c0_g1,1
112042,DN80_c0_g1,1
112043,DN22_c0_g1,1
112044,DN94_c0_g1,1
112045,DN76_c0_g1,1
112046,DN15_c0_g1,1
112047,DN72_c0_g1,1
112048,DN55_c0_g1,1
112049,DN18_c0_g1,1
112050,DN18_c0_g1,2
112051,DN51_c0_g1,1
112052,REASSIGN.228,1
112053,DN3_c0_g1,1
112054,DN98_c0_g1,1
112055,DN40_c0_g1,1
112056,DN50_c0_g1,1
112057,DN60_c0_g1,1
112058,DN95_c0_g1,1
112059,DN95_c0_g2,1
112060,DN54_c0_g1,1
112061,DN54_c0_g1,2
112062,DN81_c0_g1,1
112063,DN81_c0_g1,2
112064,DN75_c0_g1,1
112065,DN75_c0_g2,1
112066,DN93_c0_g1,1
112067,DN83_c0_g1,1
112068,DN99_c0_g1,1
112069,DN99_c0_g1,2
112070,DN3888_c0_g1,1
112071,DN3847_c0_g1,1
112072,DN3849_c0_g1,1
112073,DN3840_c0_g1,1
112074,DN3801_c0_g1,1
112075,DN3801_c0_g2,1
112076,DN3891_c0_g1,1
112077,DN3839_c0_g1,1
112078,DN3878_c0_g1,1
112079,DN3878_c0_g1,2
112080,DN3890_c0_g1,1
112081,DN3870_c0_g1,1
112082,DN3835_c0_g1,1
112083,DN3862_c0_g1,1
112084,DN3826_c0_g1,1
112085,DN3826_c0_g2,1
112086,DN3803_c0_g1,1
112087,DN3816_c0_g1,1
112088,DN3806_c0_g1,1
112089,DN3869_c0_g1,1
112090,DN3867_c0_g1,1
112091,REASSIGN.770,1
112092,REASSIGN.770,2
112093,DN3813_c0_g1,1
112094,DN3857_c0_g1,1
112095,DN3825_c0_g1,1
112096,DN3825_c0_g1,2
112097,DN3845_c0_g1,1
112098,DN3850_c0_g1,1
112099,REASSIGN.1257,1
112100,REASSIGN.1257,2
112101,DN3800_c0_g1,1
112102,DN3892_c0_g1,1
112103,DN3812_c0_g1,1
112104,DN3829_c0_g1,1
112105,DN3863_c0_g1,1
112106,DN3863_c0_g1,2
112107,DN3865_c0_g1,1
112108,DN3884_c0_g1,1
112109,DN3822_c0_g1,1
112110,DN3822_c0_g2,1
112111,DN3893_c0_g1,1
112112,DN3834_c0_g1,1
112113,DN3834_c0_g1,2
112114,DN3877_c0_g1,1
112115,DN3871_c0_g1,1
112116,DN3871_c0_g2,1
112117,DN3810_c0_g1,1
112118,DN3819_c0_g1,1
112119,DN3899_c0_g1,1
112120,DN3896_c0_g1,1
112121,DN3846_c0_g1,1
112122,DN3823_c0_g1,1
112123,DN3876_c0_g1,1
112124,DN3876_c0_g2,1
112125,DN3861_c0_g1,1
112126,DN3895_c0_g1,1
112127,DN3881_c0_g1,1
112128,DN3858_c0_g1,1
112129,DN3858_c0_g1,2
112130,DN3897_c0_g1,1
112131,DN3807_c0_g1,1
112132,DN3807_c0_g2,1
112133,DN3886_c0_g1,1
112134,DN3843_c0_g1,1
112135,DN3832_c0_g1,1
112136,DN3841_c0_g1,1
112137,DN3841_c0_g1,2
112138,DN3854_c0_g1,1
112139,DN3898_c0_g1,1
112140,DN3885_c0_g1,1
112141,DN3824_c0_g1,1
112142,DN3817_c0_g1,1
112143,DN3894_c0_g1,1
112144,DN3872_c0_g1,1
112145,DN3860_c0_g1,1
112146,DN3855_c0_g1,1
112147,DN3855_c0_g1,2
112148,DN3814_c0_g1,1
112149,DN3836_c0_g1,1
112150,DN3859_c0_g1,1
112151,DN3880_c0_g1,1
112152,DN3804_c0_g1,1
112153,DN3838_c0_g1,1
112154,DN3883_c0_g1,1
112155,DN3809_c0_g1,1
112156,DN3873_c0_g1,1
112157,DN3879_c0_g1,1
112158,DN3875_c0_g1,1
112159,DN3842_c0_g1,1
112160,DN3868_c0_g1,1
112161,DN3811_c0_g1,1
112162,DN11681_c0_g1,1
112163,DN11603_c0_g1,1
112164,DN11606_c0_g1,1
112165,DN11667_c0_g1,1
112166,DN11633_c0_g1,1
112167,DN11636_c0_g1,1
112168,DN11621_c0_g1,1
112169,DN11654_c0_g1,1
112170,DN11660_c0_g1,1
112171,DN11693_c0_g1,1
112172,DN11649_c0_g1,1
112173,DN11658_c0_g1,1
112174,DN11691_c0_g1,1
112175,DN11672_c0_g1,1
112176,DN11628_c0_g1,1
112177,DN11669_c0_g1,1
112178,DN11677_c0_g1,1
112179,DN11602_c0_g1,1
112180,DN11688_c0_g1,1
112181,DN11600_c0_g1,1
112182,DN11627_c0_g1,1
112183,DN11610_c0_g1,1
112184,DN11680_c0_g1,1
112185,DN11684_c0_g1,1
112186,DN11673_c0_g1,1
112187,DN11613_c0_g1,1
112188,DN11635_c0_g1,1
112189,DN11664_c0_g1,1
112190,DN11657_c0_g1,1
112191,DN11671_c0_g1,1
112192,DN11683_c0_g1,1
112193,DN11675_c0_g1,1
112194,DN11689_c0_g1,1
112195,DN11632_c0_g1,1
112196,DN11622_c0_g1,1
112197,DN11609_c0_g1,1
112198,DN11697_c0_g1,1
112199,DN11629_c0_g1,1
112200,DN11629_c0_g1,2
112201,DN11686_c0_g1,1
112202,DN11678_c0_g1,1
112203,DN11619_c0_g1,1
112204,DN11666_c0_g1,1
112205,DN11659_c0_g1,1
112206,DN11682_c0_g1,1
112207,DN11644_c0_g1,1
112208,DN11656_c0_g1,1
112209,DN11625_c0_g1,1
112210,REASSIGN.1713,1
112211,DN11623_c0_g1,1
112212,DN11663_c0_g1,1
112213,DN11648_c0_g1,1
112214,DN11637_c0_g1,1
112215,DN11604_c0_g1,1
112216,DN11699_c0_g1,1
112217,DN11641_c0_g1,1
112218,DN11638_c0_g1,1
112219,DN11670_c0_g1,1
112220,DN11626_c0_g1,1
112221,DN11618_c0_g1,1
112222,DN11608_c0_g1,1
112223,DN11631_c0_g1,1
112224,DN11630_c0_g1,1
112225,DN11612_c0_g1,1
112226,DN11643_c0_g1,1
112227,DN11601_c0_g1,1
112228,DN11605_c0_g1,1
112229,DN11661_c0_g1,1
112230,DN11696_c0_g1,1
112231,DN11685_c0_g1,1
112232,DN11607_c0_g1,1
112233,DN11665_c0_g1,1
112234,DN11698_c0_g1,1
112235,DN11692_c0_g1,1
112236,DN11650_c0_g1,1
112237,DN11650_c1_g1,1
112238,DN11690_c0_g1,1
112239,DN11653_c0_g1,1
112240,DN11645_c0_g1,1
112241,DN11668_c0_g1,1
112242,DN11611_c0_g1,1
112243,DN11687_c0_g1,1
112244,DN11615_c0_g1,1
112245,DN11655_c0_g1,1
112246,DN11640_c0_g1,1
112247,DN11694_c0_g1,1
112248,DN11694_c0_g1,2
112249,DN11652_c0_g1,1
112250,DN11614_c0_g1,1
112251,DN11662_c0_g1,1
112252,DN11674_c0_g1,1
112253,DN11617_c0_g1,1
112254,DN11647_c0_g1,1
112255,DN11639_c0_g1,1
112256,DN11676_c0_g1,1
112257,DN11634_c0_g1,1
112258,DN11620_c0_g1,1
112259,DN11679_c0_g1,1
112260,DN11642_c0_g1,1
112261,DN11646_c0_g1,1
112262,DN11695_c0_g1,1
112263,DN2975_c0_g1,1
112264,DN2975_c0_g1,2
112265,DN2973_c0_g1,1
112266,REASSIGN.370,1
112267,DN2982_c0_g1,1
112268,DN2982_c0_g1,2
112269,REASSIGN.845,1
112270,DN2984_c0_g1,1
112271,DN2977_c0_g1,1
112272,DN2977_c0_g2,1
112273,DN2967_c0_g1,1
112274,DN2996_c0_g1,1
112275,DN2996_c0_g1,2
112276,DN2978_c0_g1,1
112277,DN2968_c0_g1,1
112278,DN2968_c0_g2,1
112279,DN2983_c0_g1,1
112280,DN2930_c0_g1,1
112281,DN2924_c0_g1,1
112282,DN2969_c0_g1,1
112283,DN2927_c0_g1,1
112284,DN2955_c0_g1,1
112285,DN2955_c0_g2,1
112286,DN2955_c0_g1,2
112287,DN2955_c0_g2,2
112288,DN2998_c0_g1,1
112289,DN2998_c0_g1,2
112290,DN2962_c0_g1,1
112291,DN2981_c0_g1,1
112292,DN2981_c0_g1,2
112293,DN2911_c0_g1,1
112294,DN2911_c0_g1,2
112295,DN2935_c0_g1,1
112296,DN2912_c0_g1,1
112297,DN2959_c0_g1,1
112298,DN2959_c0_g2,1
112299,DN2980_c0_g1,1
112300,DN2956_c0_g1,1
112301,DN2956_c0_g2,1
112302,DN2953_c0_g1,1
112303,DN2944_c0_g1,1
112304,DN2944_c0_g1,2
112305,DN2920_c0_g1,1
112306,DN2928_c0_g1,1
112307,DN2937_c0_g1,1
112308,DN2945_c0_g1,1
112309,DN2945_c0_g1,2
112310,DN2954_c0_g1,1
112311,DN2940_c0_g1,1
112312,DN2929_c0_g1,1
112313,DN2989_c0_g1,1
112314,DN2965_c0_g1,1
112315,DN2908_c0_g1,1
112316,DN2939_c0_g1,1
112317,DN2918_c0_g1,1
112318,DN2987_c0_g1,1
112319,DN2922_c0_g1,1
112320,DN2963_c0_g1,1
112321,DN2963_c0_g1,2
112322,DN2951_c0_g1,1
112323,DN2964_c0_g1,1
112324,DN2941_c0_g1,1
112325,DN2941_c0_g1,2
112326,DN2907_c0_g1,1
112327,DN2986_c0_g1,1
112328,DN2986_c0_g2,1
112329,DN2995_c0_g1,1
112330,DN2904_c0_g1,1
112331,DN2905_c0_g1,1
112332,DN2905_c0_g2,1
112333,DN2957_c0_g1,1
112334,DN2926_c0_g1,1
112335,DN2988_c0_g1,1
112336,DN2970_c0_g1,1
112337,DN2970_c0_g1,2
112338,DN2949_c0_g1,1
112339,DN2991_c0_g1,1
112340,DN2991_c0_g1,2
112341,DN2999_c0_g1,1
112342,DN2961_c0_g1,1
112343,DN2961_c0_g1,2
112344,DN2961_c0_g1,3
112345,DN2952_c0_g1,1
112346,DN2952_c0_g1,2
112347,DN2903_c0_g1,1
112348,DN2903_c0_g1,2
112349,DN2902_c0_g1,1
112350,DN2902_c0_g1,2
112351,DN2994_c0_g1,1
112352,DN2900_c0_g1,1
112353,DN2972_c0_g1,1
112354,DN2972_c0_g2,1
112355,DN2947_c0_g1,1
112356,DN2931_c0_g1,1
112357,DN2931_c0_g1,2
112358,DN2966_c0_g1,1
112359,DN2966_c0_g2,1
112360,DN2934_c0_g1,1
112361,DN2997_c0_g1,1
112362,DN2979_c0_g1,1
112363,DN2979_c0_g1,2
112364,DN2910_c0_g1,1
112365,DN2942_c0_g1,1
112366,DN2993_c0_g1,1
112367,DN2933_c0_g1,1
112368,DN2933_c0_g1,2
112369,DN2914_c0_g1,1
112370,DN2960_c0_g1,1
112371,DN9649_c0_g1,1
112372,DN9676_c0_g1,1
112373,DN9608_c0_g1,1
112374,DN9617_c0_g1,1
112375,DN9652_c0_g1,1
112376,DN9601_c0_g1,1
112377,DN9640_c0_g1,1
112378,DN9646_c0_g1,1
112379,DN9635_c0_g1,1
112380,DN9625_c0_g1,1
112381,DN9645_c0_g1,1
112382,DN9664_c0_g1,1
112383,DN9602_c0_g1,1
112384,DN9632_c0_g1,1
112385,DN9615_c0_g1,1
112386,DN9614_c0_g1,1
112387,DN9680_c0_g1,1
112388,DN9612_c0_g1,1
112389,DN9675_c0_g1,1
112390,DN9656_c0_g1,1
112391,DN9656_c0_g1,2
112392,DN9618_c0_g1,1
112393,DN9611_c0_g1,1
112394,DN9660_c0_g1,1
112395,DN9669_c0_g1,1
112396,DN9622_c0_g1,1
112397,DN9699_c0_g1,1
112398,DN9633_c0_g1,1
112399,DN9619_c0_g1,1
112400,DN9679_c0_g1,1
112401,DN9637_c0_g1,1
112402,DN9604_c0_g1,1
112403,DN9662_c0_g1,1
112404,DN9696_c0_g1,1
112405,DN9658_c0_g1,1
112406,DN9663_c0_g1,1
112407,DN9666_c0_g1,1
112408,DN9636_c0_g1,1
112409,DN9698_c0_g1,1
112410,DN9689_c0_g1,1
112411,DN9650_c0_g1,1
112412,DN9653_c0_g1,1
112413,DN9629_c0_g1,1
112414,DN9648_c0_g1,1
112415,DN9682_c0_g1,1
112416,DN9674_c0_g1,1
112417,DN9644_c0_g1,1
112418,DN9647_c0_g1,1
112419,DN9609_c0_g1,1
112420,DN9626_c0_g1,1
112421,DN9670_c0_g1,1
112422,DN9685_c0_g1,1
112423,DN9651_c0_g1,1
112424,DN9695_c0_g1,1
112425,DN9690_c0_g1,1
112426,DN9697_c0_g1,1
112427,DN9607_c0_g1,1
112428,DN9668_c0_g1,1
112429,DN9678_c0_g1,1
112430,DN9657_c0_g1,1
112431,DN9654_c0_g1,1
112432,DN9606_c0_g1,1
112433,DN9667_c0_g1,1
112434,DN9672_c0_g1,1
112435,DN9642_c0_g1,1
112436,DN9683_c0_g1,1
112437,DN9694_c0_g1,1
112438,DN9671_c0_g1,1
112439,DN9693_c0_g1,1
112440,DN9688_c0_g1,1
112441,DN9684_c0_g1,1
112442,DN9628_c0_g1,1
112443,DN9643_c0_g1,1
112444,DN9638_c0_g1,1
112445,DN9639_c0_g1,1
112446,DN9613_c0_g1,1
112447,DN9624_c0_g1,1
112448,DN9610_c0_g1,1
112449,DN9691_c0_g1,1
112450,DN9692_c0_g1,1
112451,DN9677_c0_g1,1
112452,DN9623_c0_g1,1
112453,DN9655_c0_g1,1
112454,DN9631_c0_g1,1
112455,DN9681_c0_g1,1
112456,DN9605_c0_g1,1
112457,DN9641_c0_g1,1
112458,DN9627_c0_g1,1
112459,DN9634_c0_g1,1
112460,DN9603_c0_g1,1
112461,DN9616_c0_g1,1
112462,DN9687_c0_g1,1
112463,REASSIGN.308,1
112464,REASSIGN.308,2
112465,DN9686_c0_g1,1
112466,DN9665_c0_g1,1
112467,DN9620_c0_g1,1
112468,DN9659_c0_g1,1
112469,DN9673_c0_g1,1
112470,DN9600_c0_g1,1
